reporter_iso,partner_iso,quarter_t,export_usd,import_usd,bilateral_tariff
SGP,IDN,2023Q4,204.95367593829997,136.6366158780138,
SGP,IDN,2024Q1,,,
SGP,IDN,2024Q2,,,
SGP,IDN,2024Q3,,,
SGP,IDN,2024Q4,,,
SGP,LAO,2005Q1,,,
SGP,LAO,2005Q2,,,
SGP,LAO,2005Q3,,,
SGP,LAO,2005Q4,,,
SGP,LAO,2006Q1,,,
SGP,LAO,2006Q2,,,
SGP,LAO,2006Q3,,,
SGP,LAO,2006Q4,,,
SGP,LAO,2007Q1,,,
SGP,LAO,2007Q2,,,
SGP,LAO,2007Q3,,,
SGP,LAO,2007Q4,,,
SGP,LAO,2008Q1,,,
SGP,LAO,2008Q2,,,
SGP,LAO,2008Q3,,,
SGP,LAO,2008Q4,,,
SGP,LAO,2009Q1,,,
SGP,LAO,2009Q2,,,
SGP,LAO,2009Q3,,,
SGP,LAO,2009Q4,,,
SGP,LAO,2010Q1,4.016468159988118,2.6782443541996828,
SGP,LAO,2010Q2,4.2278635999801955,2.818740590332806,
SGP,LAO,2010Q3,4.425697719996041,2.9502481180665594,
SGP,LAO,2010Q4,4.609970520035647,3.072766937400951,
SGP,LAO,2011Q1,4.288659151749638,2.8580879154259105,
SGP,LAO,2011Q2,4.16601210618602,2.775783081441494,
SGP,LAO,2011Q3,5.086176477218192,3.3888475830077915,
SGP,LAO,2011Q4,7.049152264846153,4.697281420124806,
SGP,LAO,2012Q1,16.16476499228898,10.77526807421242,
SGP,LAO,2012Q2,26.06303102295624,17.375492006487136,
SGP,LAO,2012Q3,27.449133015333615,18.300111966137372,
SGP,LAO,2012Q4,20.323070969421167,13.54912795316308,
SGP,LAO,2013Q1,11.901630036547715,7.934367472849786,
SGP,LAO,2013Q2,9.27339812721118,6.18217783228188,
SGP,LAO,2013Q3,8.765884045331717,5.84390517971606,
SGP,LAO,2013Q4,10.37908779090938,6.919549515152269,
SGP,LAO,2014Q1,12.003068806184814,8.002605945629853,
SGP,LAO,2014Q2,12.945852404124167,8.631499230511992,
SGP,LAO,2014Q3,14.971391798969705,9.981946642441073,
SGP,LAO,2014Q4,18.079686990721314,12.053948181417098,
SGP,LAO,2015Q1,28.084815272307623,18.72306771105218,
SGP,LAO,2015Q2,37.54493893494683,25.02881252516616,
SGP,LAO,2015Q3,36.92506183131957,24.61537240705701,
SGP,LAO,2015Q4,26.225183961426012,17.482747356724644,
SGP,LAO,2016Q1,14.466288219314947,9.644083148895533,
SGP,LAO,2016Q2,10.6052355944679,7.070098727341815,
SGP,LAO,2016Q3,10.099473687576449,6.733007789223109,
SGP,LAO,2016Q4,12.94900249864071,8.632810334539556,
SGP,LAO,2017Q1,17.518017138768528,11.679156778565527,
SGP,LAO,2017Q2,20.95533142112265,13.971085195933028,
SGP,LAO,2017Q3,23.471157141177116,15.648464208683777,
SGP,LAO,2017Q4,25.065494298931696,16.71129381681766,
SGP,LAO,2018Q1,27.93514506742042,18.624356122213612,
SGP,LAO,2018Q2,31.326408421991687,20.885234717677008,
SGP,LAO,2018Q3,32.66563167728566,21.777939297731677,
SGP,LAO,2018Q4,31.952814833302227,21.302469862377734,
SGP,LAO,2019Q1,31.06657946424093,20.71136951953713,
SGP,LAO,2019Q2,31.150239395516564,20.76693872633058,
SGP,LAO,2019Q3,30.89682996563795,20.597784603396747,
SGP,LAO,2019Q4,30.306351174604515,20.203907150735517,
SGP,LAO,2020Q1,29.196724099084918,19.46373052174016,
SGP,LAO,2020Q2,28.429118173105167,18.95165688840433,
SGP,LAO,2020Q3,28.616197037010124,19.07646318333218,
SGP,LAO,2020Q4,29.75796069079979,19.83814940652337,
SGP,LAO,2021Q1,34.79136003609881,23.194691612143174,
SGP,LAO,2021Q2,38.16936261250851,25.447366859365502,
SGP,LAO,2021Q3,34.18150128820491,22.788837623611016,
SGP,LAO,2021Q4,22.827776063187798,15.219103904880285,
SGP,LAO,2022Q1,12.998883526146301,8.66597029189245,
SGP,LAO,2022Q2,10.134180393135239,6.756114935298342,
SGP,LAO,2022Q3,8.0626484334947,5.37507232170276,
SGP,LAO,2022Q4,6.784287647223778,4.522842451106499,
SGP,LAO,2023Q1,6.158389300431622,4.105592866954453,
SGP,LAO,2023Q2,5.4669845221742435,3.6446563481162,
SGP,LAO,2023Q3,4.491797610871345,2.9945317405807828,
SGP,LAO,2023Q4,3.232828566522585,2.1552190443485415,
SGP,LAO,2024Q1,,,
SGP,LAO,2024Q2,,,
SGP,LAO,2024Q3,,,
SGP,LAO,2024Q4,,,
SGP,MYS,2005Q1,,,
SGP,MYS,2005Q2,,,
SGP,MYS,2005Q3,,,
SGP,MYS,2005Q4,,,
SGP,MYS,2006Q1,,,
SGP,MYS,2006Q2,,,
SGP,MYS,2006Q3,,,
SGP,MYS,2006Q4,,,
SGP,MYS,2007Q1,,,
SGP,MYS,2007Q2,,,
SGP,MYS,2007Q3,,,
SGP,MYS,2007Q4,,,
SGP,MYS,2008Q1,,,
SGP,MYS,2008Q2,,,
SGP,MYS,2008Q3,,,
SGP,MYS,2008Q4,,,
SGP,MYS,2009Q1,,,
SGP,MYS,2009Q2,,,
SGP,MYS,2009Q3,,,
SGP,MYS,2009Q4,,,
SGP,MYS,2010Q1,31.251238432517084,20.83415895501139,
SGP,MYS,2010Q2,35.25914738752847,23.50609825835231,
SGP,MYS,2010Q3,38.7689544775057,25.845969651670472,
SGP,MYS,2010Q4,41.780659702448744,27.853773134965834,
SGP,MYS,2011Q1,47.099937601816976,31.39995840121132,
SGP,MYS,2011Q2,52.756917643119436,35.17127842874626,
SGP,MYS,2011Q3,54.960990020651195,36.640660013767445,
SGP,MYS,2011Q4,53.71215473441242,35.80810315627497,
SGP,MYS,2012Q1,50.154700058996184,33.43641352306366,
SGP,MYS,2012Q2,48.901898894957526,32.60117729174874,
SGP,MYS,2012Q3,51.116099417980706,34.07738188434257,
SGP,MYS,2012Q4,56.79730162806561,37.865027300844986,
SGP,MYS,2013Q1,68.55685192709734,45.70529638904753,
SGP,MYS,2013Q2,78.02868324970007,52.02033036468009,
SGP,MYS,2013Q3,78.41841566130131,52.28001698781634,
SGP,MYS,2013Q4,69.7260491619013,46.484356258456046,
SGP,MYS,2014Q1,60.54602739990935,40.36340573273412,
SGP,MYS,2014Q2,56.57171272464814,37.71343277827975,
SGP,MYS,2014Q3,52.0553426623693,34.70251352277273,
SGP,MYS,2014Q4,46.996917213073175,31.330647966213405,
SGP,MYS,2015Q1,41.14696998087766,27.431007454574456,
SGP,MYS,2015Q2,36.796263942043424,24.53061267004125,
SGP,MYS,2015Q3,35.339646980582984,23.55980260773333,
SGP,MYS,2015Q4,36.77711909649588,24.518577267650926,
SGP,MYS,2016Q1,38.19962280172717,25.46765112380683,
SGP,MYS,2016Q2,38.357153155968035,25.573259034660282,
SGP,MYS,2016Q3,39.533765177120586,26.35780395542656,
SGP,MYS,2016Q4,41.72945886518414,27.821285886106352,
SGP,MYS,2017Q1,43.0431755846887,28.69665173786734,
SGP,MYS,2017Q2,44.45495970962793,29.637580375028165,
SGP,MYS,2017Q3,48.35589206247005,32.237964318580566,
SGP,MYS,2017Q4,54.745972643213236,36.49780356852398,
SGP,MYS,2018Q1,60.58170766781927,40.38766028196619,
SGP,MYS,2018Q2,67.75295043681263,45.16772550765131,
SGP,MYS,2018Q3,80.24812138449693,53.497532612842406,
SGP,MYS,2018Q4,98.06722051087104,65.37708159754015,
SGP,MYS,2019Q1,160.50368950834763,107.00233911933992,
SGP,MYS,2019Q2,221.10223638029083,147.40212848250917,
SGP,MYS,2019Q3,217.3417734359723,144.89489468158467,
SGP,MYS,2019Q4,149.2223006753893,99.4806377165662,
SGP,MYS,2020Q1,80.603856251043,53.734036870714135,
SGP,MYS,2020Q2,61.468532728727496,40.97722660516456,
SGP,MYS,2020Q3,52.947338238841894,35.29659486722517,
SGP,MYS,2020Q4,55.04027278138756,36.69214165689618,
SGP,MYS,2021Q1,54.0330460430755,36.02095672444352,
SGP,MYS,2021Q2,49.42696034165556,32.95045331313713,
SGP,MYS,2021Q3,54.68695714928981,36.457248294346755,
SGP,MYS,2021Q4,69.81303646597917,46.54134166807239,
SGP,MYS,2022Q1,123.84842783086833,82.56529144763908,
SGP,MYS,2022Q2,171.74510942410552,114.4971645936248,
SGP,MYS,2022Q3,161.93584079661878,107.95843657299247,
SGP,MYS,2022Q4,94.42062194840719,62.949107385743446,
SGP,MYS,2023Q1,38.53589137853396,25.693011351826044,
SGP,MYS,2023Q2,30.922956513496047,20.617443183130035,
SGP,MYS,2023Q3,20.566032567481216,13.71221591565245,
SGP,MYS,2023Q4,7.465119540488558,4.977329549391925,
SGP,MYS,2024Q1,,,
SGP,MYS,2024Q2,,,
SGP,MYS,2024Q3,,,
SGP,MYS,2024Q4,,,
SGP,MMR,2005Q1,,,
SGP,MMR,2005Q2,,,
SGP,MMR,2005Q3,,,
SGP,MMR,2005Q4,,,
SGP,MMR,2006Q1,,,
SGP,MMR,2006Q2,,,
SGP,MMR,2006Q3,,,
SGP,MMR,2006Q4,,,
SGP,MMR,2007Q1,,,
SGP,MMR,2007Q2,,,
SGP,MMR,2007Q3,,,
SGP,MMR,2007Q4,,,
SGP,MMR,2008Q1,,,
SGP,MMR,2008Q2,,,
SGP,MMR,2008Q3,,,
SGP,MMR,2008Q4,,,
SGP,MMR,2009Q1,,,
SGP,MMR,2009Q2,,,
SGP,MMR,2009Q3,,,
SGP,MMR,2009Q4,,,
SGP,MMR,2010Q1,15.37632967078877,10.250508681948066,
SGP,MMR,2010Q2,13.864716117981285,9.242931136580108,
SGP,MMR,2010Q3,11.911693223596256,7.941211227316025,
SGP,MMR,2010Q4,9.51726098763369,6.345348954155803,
SGP,MMR,2011Q1,6.7867813736653915,4.5253193336493425,
SGP,MMR,2011Q2,5.149227200315764,3.4336618598052553,
SGP,MMR,2011Q3,5.213722913325199,3.476671263077961,
SGP,MMR,2011Q4,6.980268512693641,4.654347543467445,
SGP,MMR,2012Q1,9.914095065212223,6.609790961579165,
SGP,MMR,2012Q2,12.757600500856086,8.50491029326416,
SGP,MMR,2012Q3,15.416752717821979,10.277559665842503,
SGP,MMR,2012Q4,17.891551716109717,11.927739079314165,
SGP,MMR,2013Q1,25.180125369369705,16.788014191132348,
SGP,MMR,2013Q2,32.86854213992183,21.914684852206136,
SGP,MMR,2013Q3,33.75170838527609,22.5033353305369,
SGP,MMR,2013Q4,27.829624105432373,18.553965626124608,
SGP,MMR,2014Q1,19.711435425843007,13.140468481491865,
SGP,MMR,2014Q2,16.306393919293953,10.870006756148882,
SGP,MMR,2014Q3,16.45997924672548,10.972269137328567,
SGP,MMR,2014Q4,20.172191408137564,13.447255625030692,
SGP,MMR,2015Q1,28.68149352805017,19.12085991237055,
SGP,MMR,2015Q2,35.307982779913004,23.539109616228274,
SGP,MMR,2015Q3,35.47324462593144,23.649124851928832,
SGP,MMR,2015Q4,29.17727906610537,19.450905619472337,
SGP,MMR,2016Q1,22.098516415741983,14.730592431715877,
SGP,MMR,2016Q2,19.28364020865905,12.853602872334875,
SGP,MMR,2016Q3,17.577561896458576,11.716505220309443,
SGP,MMR,2016Q4,16.980281479140388,11.31929947563981,
SGP,MMR,2017Q1,15.57632966864594,10.384562402449546,
SGP,MMR,2017Q2,14.067642212301166,9.379443431659013,
SGP,MMR,2017Q3,14.720656271827579,9.814940514604757,
SGP,MMR,2017Q4,17.535371847225292,11.691053651286666,
SGP,MMR,2018Q1,23.14319474151705,15.428686122810461,
SGP,MMR,2018Q2,27.895361095647218,18.595994633811017,
SGP,MMR,2018Q3,29.33608317706512,19.556154255500246,
SGP,MMR,2018Q4,27.465360985770644,18.309164987878262,
SGP,MMR,2019Q1,26.45971876609417,17.638853224129605,
SGP,MMR,2019Q2,26.692512810937842,17.79396798258591,
SGP,MMR,2019Q3,24.173897022421784,16.11505737922812,
SGP,MMR,2019Q4,18.903871400546223,12.602121414056342,
SGP,MMR,2020Q1,12.616964427666062,8.411237851368242,
SGP,MMR,2020Q2,9.434052067621451,6.28941810808135,
SGP,MMR,2020Q3,9.681043819977731,6.454090128356597,
SGP,MMR,2020Q4,13.357939684734788,8.905253912193757,
SGP,MMR,2021Q1,23.277574207698763,15.517841233466356,
SGP,MMR,2021Q2,32.350434691584496,21.565902330477343,
SGP,MMR,2021Q3,34.218930241942644,22.811530548505402,
SGP,MMR,2021Q4,28.883060858774115,19.254725887550876,
SGP,MMR,2022Q1,22.40100190603573,14.934033487126612,
SGP,MMR,2022Q2,20.148831987379026,13.4328765477984,
SGP,MMR,2022Q3,18.756415040671413,12.504421530336003,
SGP,MMR,2022Q4,18.223751065913802,12.148668434738966,
SGP,MMR,2023Q1,17.920142538916252,11.945639546753796,
SGP,MMR,2023Q2,17.241234162342607,11.492706717027204,
SGP,MMR,2023Q3,16.515545811713537,11.008533585136888,
SGP,MMR,2023Q4,15.743077487027676,10.493120151082053,
SGP,MMR,2024Q1,,,
SGP,MMR,2024Q2,,,
SGP,MMR,2024Q3,,,
SGP,MMR,2024Q4,,,
SGP,PHL,2005Q1,,,
SGP,PHL,2005Q2,,,
SGP,PHL,2005Q3,,,
SGP,PHL,2005Q4,,,
SGP,PHL,2006Q1,,,
SGP,PHL,2006Q2,,,
SGP,PHL,2006Q3,,,
SGP,PHL,2006Q4,,,
SGP,PHL,2007Q1,,,
SGP,PHL,2007Q2,,,
SGP,PHL,2007Q3,,,
SGP,PHL,2007Q4,,,
SGP,PHL,2008Q1,,,
SGP,PHL,2008Q2,,,
SGP,PHL,2008Q3,,,
SGP,PHL,2008Q4,,,
SGP,PHL,2009Q1,,,
SGP,PHL,2009Q2,,,
SGP,PHL,2009Q3,,,
SGP,PHL,2009Q4,,,
SGP,PHL,2010Q1,149.7181088873111,99.81207259154075,
SGP,PHL,2010Q2,131.38268147885188,87.58845431923459,
SGP,PHL,2010Q3,102.52228629577041,68.3481908638469,
SGP,PHL,2010Q4,63.136923338066595,42.09128222537774,
SGP,PHL,2011Q1,30.726205357486776,20.484172746503475,
SGP,PHL,2011Q2,19.379422994803974,12.919675065723084,
SGP,PHL,2011Q3,18.641608818658597,12.427751159609784,
SGP,PHL,2011Q4,28.512762829050644,19.008401028163632,
SGP,PHL,2012Q1,58.26818985449836,38.84415189886403,
SGP,PHL,2012Q2,85.86982052773806,57.24400261077716,
SGP,PHL,2012Q3,91.02331533661993,60.679925355956584,
SGP,PHL,2012Q4,73.72867428114364,49.15192013440219,
SGP,PHL,2013Q1,48.34682481163463,32.23237073347343,
SGP,PHL,2013Q2,38.28856622077137,25.52734302107524,
SGP,PHL,2013Q3,40.89837070456849,27.267486143800966,
SGP,PHL,2013Q4,56.176238263025425,37.45280010165038,
SGP,PHL,2014Q1,95.60724455798959,63.739541641832375,
SGP,PHL,2014Q2,135.04088119617495,90.02788871077087,
SGP,PHL,2014Q3,150.91681831909273,100.61167353446922,
SGP,PHL,2014Q4,143.2350559267427,95.49089611292743,
SGP,PHL,2015Q1,133.0760802386019,88.7189040379335,
SGP,PHL,2015Q2,134.2135255055241,89.47752007614554,
SGP,PHL,2015Q3,132.45372263346144,88.30430801910597,
SGP,PHL,2015Q4,127.79667162241276,85.19926786681503,
SGP,PHL,2016Q1,135.87923181526594,90.58755610713092,
SGP,PHL,2016Q2,141.26382295488247,94.17728841963367,
SGP,PHL,2016Q3,120.59479556980841,80.39736615625088,
SGP,PHL,2016Q4,73.8721496600433,49.24778931698461,
SGP,PHL,2017Q1,31.52527662819284,21.015930156349214,
SGP,PHL,2017Q2,19.190007183391117,12.792600888525612,
SGP,PHL,2017Q3,19.254865277599492,12.835835366088304,
SGP,PHL,2017Q4,31.719850910816604,21.145633589036834,
SGP,PHL,2018Q1,90.02786290885751,60.0182756756019,
SGP,PHL,2018Q2,148.67655194100098,99.11857217702959,
SGP,PHL,2018Q3,151.4718445160711,100.98264825071374,
SGP,PHL,2018Q4,98.41374063407056,65.61050389665479,
SGP,PHL,2019Q1,40.90380042134802,27.270122593681208,
SGP,PHL,2019Q2,26.259444161534702,17.507012745758402,
SGP,PHL,2019Q3,26.73782187009283,17.82594507603835,
SGP,PHL,2019Q4,42.338933547024226,28.226919584521966,
SGP,PHL,2020Q1,116.36310821889401,77.57606610531684,
SGP,PHL,2020Q2,187.17394632320884,124.78285594402905,
SGP,PHL,2020Q3,180.65291905215736,120.43589491935654,
SGP,PHL,2020Q4,96.80002640573957,64.53518303129749,
SGP,PHL,2021Q1,21.215059967440993,14.145472802835684,
SGP,PHL,2021Q2,11.651308321660508,7.768877871918903,
SGP,PHL,2021Q3,11.385624177110003,7.591702534542037,
SGP,PHL,2021Q4,20.41800753378857,13.613946790703267,
SGP,PHL,2022Q1,60.20880127318833,40.14067570737416,
SGP,PHL,2022Q2,107.43694707610757,71.62458406232781,
SGP,PHL,2022Q3,128.9815729014599,85.98695417747604,
SGP,PHL,2022Q4,124.84267874924444,83.22778605282201,
SGP,PHL,2023Q1,116.98037657034456,77.98643457469007,
SGP,PHL,2023Q2,122.3144026032951,81.54220171392353,
SGP,PHL,2023Q3,127.3445130164755,84.89538356961611,
SGP,PHL,2023Q4,132.07070780988488,88.04598014177009,
SGP,PHL,2024Q1,,,
SGP,PHL,2024Q2,,,
SGP,PHL,2024Q3,,,
SGP,PHL,2024Q4,,,
SGP,VNM,2005Q1,,,
SGP,VNM,2005Q2,,,
SGP,VNM,2005Q3,,,
SGP,VNM,2005Q4,,,
SGP,VNM,2006Q1,,,
SGP,VNM,2006Q2,,,
SGP,VNM,2006Q3,,,
SGP,VNM,2006Q4,,,
SGP,VNM,2007Q1,,,
SGP,VNM,2007Q2,,,
SGP,VNM,2007Q3,,,
SGP,VNM,2007Q4,,,
SGP,VNM,2008Q1,,,
SGP,VNM,2008Q2,,,
SGP,VNM,2008Q3,,,
SGP,VNM,2008Q4,,,
SGP,VNM,2009Q1,,,
SGP,VNM,2009Q2,,,
SGP,VNM,2009Q3,,,
SGP,VNM,2009Q4,,,
SGP,VNM,2010Q1,107.47711648587074,71.64912587328075,
SGP,VNM,2010Q2,108.63936080978453,72.4243764554679,
SGP,VNM,2010Q3,109.78362216195694,73.18762529109361,
SGP,VNM,2010Q4,110.90990054238779,73.93887238015773,
SGP,VNM,2011Q1,116.85157056380541,77.9005586444361,
SGP,VNM,2011Q2,121.22807219765264,80.81876906489077,
SGP,VNM,2011Q3,116.01575081692374,77.3441052102275,
SGP,VNM,2011Q4,101.21460642161821,67.47656708044565,
SGP,VNM,2012Q1,87.72128788485497,58.48085858990328,
SGP,VNM,2012Q2,80.6743865889847,53.78292439265658,
SGP,VNM,2012Q3,71.74654935206513,47.83103290137683,
SGP,VNM,2012Q4,60.937776174095234,40.62518411606334,
SGP,VNM,2013Q1,48.77890035779524,32.5193267260305,
SGP,VNM,2013Q2,40.79675632489921,27.197937251321832,
SGP,VNM,2013Q3,39.22392798355145,26.149305262645612,
SGP,VNM,2013Q4,44.06041533375401,29.373430760002066,
SGP,VNM,2014Q1,53.76704526418712,35.84415923597271,
SGP,VNM,2014Q2,59.51581120093965,39.67635272259656,
SGP,VNM,2014Q3,58.43188296837684,38.953596743312005,
SGP,VNM,2014Q4,50.51526056649641,33.67589129811881,
SGP,VNM,2015Q1,40.25005413750296,26.832456814710213,
SGP,VNM,2015Q2,35.073205586720405,23.381205937630966,
SGP,VNM,2015Q3,34.2190757246085,22.8118745614604,
SGP,VNM,2015Q4,37.687664551168155,25.124462686198513,
SGP,VNM,2016Q1,39.391349084044805,26.26058495624102,
SGP,VNM,2016Q2,40.09688327940353,26.731245011531428,
SGP,VNM,2016Q3,46.27526709767926,30.850330027644986,
SGP,VNM,2016Q4,57.92650053887246,38.617840004582604,
SGP,VNM,2017Q1,88.59562610339867,59.0644606816395,
SGP,VNM,2017Q2,120.29630970522317,80.19886448940747,
SGP,VNM,2017Q3,130.49034180091257,86.99470190388365,
SGP,VNM,2017Q4,119.17772239046553,79.45197292506941,
SGP,VNM,2018Q1,101.13957639541559,67.42519841028388,
SGP,VNM,2018Q2,95.274265142496,63.514244379241745,
SGP,VNM,2018Q3,96.24984437353942,64.16452298447871,
SGP,VNM,2018Q4,104.066314088549,69.37603422599568,
SGP,VNM,2019Q1,126.52981253216831,84.35262909761491,
SGP,VNM,2019Q2,141.9981751129062,94.66551443717799,
SGP,VNM,2019Q3,131.84418129036885,87.89644266978166,
SGP,VNM,2019Q4,96.06783106455669,64.04541379542525,
SGP,VNM,2020Q1,63.02593021050461,42.01715572086596,
SGP,VNM,2020Q2,51.536846533616426,34.357679212181665,
SGP,VNM,2020Q3,42.652958161555034,28.435261745657954,
SGP,VNM,2020Q4,36.37426509432407,24.24990332129437,
SGP,VNM,2021Q1,27.3299880018576,18.220692667736785,
SGP,VNM,2021Q2,20.222496340778434,13.482410656396041,
SGP,VNM,2021Q3,22.773754169460062,15.18335899432941,
SGP,VNM,2021Q4,34.98376148790385,23.3235376815378,
SGP,VNM,2022Q1,90.82964269683862,60.5534850757881,
SGP,VNM,2022Q2,153.66105618435085,102.43993798474594,
SGP,VNM,2022Q3,171.17570674375747,114.1157264544795,
SGP,VNM,2022Q4,143.37359437505302,95.58085048498651,
SGP,VNM,2023Q1,110.70289405824951,73.80046682403008,
SGP,VNM,2023Q2,102.39870621575028,68.26425368621949,
SGP,VNM,2023Q3,92.63040607874973,61.75189343109423,
SGP,VNM,2023Q4,81.39799364725059,54.263386058656124,
SGP,VNM,2024Q1,,,
SGP,VNM,2024Q2,,,
SGP,VNM,2024Q3,,,
SGP,VNM,2024Q4,,,
SGP,CHN,2005Q1,,,
SGP,CHN,2005Q2,,,
SGP,CHN,2005Q3,,,
SGP,CHN,2005Q4,,,
SGP,CHN,2006Q1,,,
SGP,CHN,2006Q2,,,
SGP,CHN,2006Q3,,,
SGP,CHN,2006Q4,,,
SGP,CHN,2007Q1,,,
SGP,CHN,2007Q2,,,
SGP,CHN,2007Q3,,,
SGP,CHN,2007Q4,,,
SGP,CHN,2008Q1,,,
SGP,CHN,2008Q2,,,
SGP,CHN,2008Q3,,,
SGP,CHN,2008Q4,,,
SGP,CHN,2009Q1,,,
SGP,CHN,2009Q2,,,
SGP,CHN,2009Q3,,,
SGP,CHN,2009Q4,,,
SGP,CHN,2010Q1,255.68215632795182,170.4563802790674,
SGP,CHN,2010Q2,226.93276054658622,151.28980046511225,
SGP,CHN,2010Q3,186.3278021093173,124.21921009302253,
SGP,CHN,2010Q4,133.8672810161446,89.24460916279787,
SGP,CHN,2011Q1,81.42453910891379,54.28224478306845,
SGP,CHN,2011Q2,55.32156559726559,36.88026946013974,
SGP,CHN,2011Q3,56.84601324417599,37.89651233853567,
SGP,CHN,2011Q4,85.99788204964455,57.33097341825612,
SGP,CHN,2012Q1,166.86738781772692,111.24423167039254,
SGP,CHN,2012Q2,253.55685619097972,169.0377760920968,
SGP,CHN,2012Q3,299.0272341866264,199.351772210852,
SGP,CHN,2012Q4,303.2785218046672,202.1862200266587,
SGP,CHN,2013Q1,354.24256061727465,236.16307623394414,
SGP,CHN,2013Q2,411.88396554097153,274.59153255632805,
SGP,CHN,2013Q3,368.253202461849,245.50422816119158,
SGP,CHN,2013Q4,223.35027137990483,148.9011630485361,
SGP,CHN,2014Q1,93.97680541242471,62.651163709154844,
SGP,CHN,2014Q2,63.08159251604866,42.054229262224,
SGP,CHN,2014Q3,55.33739355181251,36.89153277653395,
SGP,CHN,2014Q4,70.744208519714,47.163074252087426,
SGP,CHN,2015Q1,86.17286146782044,57.44956753557517,
SGP,CHN,2015Q2,94.15098179865572,62.76902158234634,
SGP,CHN,2015Q3,114.0715601654174,76.04972702338591,
SGP,CHN,2015Q4,145.93459656810637,97.29168385869252,
SGP,CHN,2016Q1,254.70048665329978,169.80073925273746,
SGP,CHN,2016Q2,370.6905436407369,247.1256526801276,
SGP,CHN,2016Q3,394.10502849372097,262.7349567136948,
SGP,CHN,2016Q4,324.94394121224286,216.6286513534401,
SGP,CHN,2017Q1,250.3799946251911,166.92069280603346,
SGP,CHN,2017Q2,228.24095084863166,152.16169246801655,
SGP,CHN,2017Q3,200.26797811172037,133.51299983099307,
SGP,CHN,2017Q4,166.46107641445724,110.97461489495709,
SGP,CHN,2018Q1,129.96001215112938,86.64006284172319,
SGP,CHN,2018Q2,106.7920376728398,71.19457974226953,
SGP,CHN,2018Q3,101.83101276085563,67.88725845027147,
SGP,CHN,2018Q4,115.07693741517505,76.71809896573541,
SGP,CHN,2019Q1,144.322588591951,96.21545389764651,
SGP,CHN,2019Q2,161.52959805548107,107.68701667012465,
SGP,CHN,2019Q3,154.88600473176575,103.25828138624001,
SGP,CHN,2019Q4,124.3918086208023,82.92924804598897,
SGP,CHN,2020Q1,80.61881354967227,53.747366374844205,
SGP,CHN,2020Q2,58.954346279882884,39.304311934330144,
SGP,CHN,2020Q3,66.52026636510618,44.34847277974404,
SGP,CHN,2020Q4,103.31657380533852,68.87984891108135,
SGP,CHN,2021Q1,293.4962336129556,195.66666729257304,
SGP,CHN,2021Q2,503.50886604446805,335.67483674889627,
SGP,CHN,2021Q3,542.4263162157549,361.6190847281605,
SGP,CHN,2021Q4,410.2485841268208,273.49941123037024,
SGP,CHN,2022Q1,262.28741001371054,174.85736547528904,
SGP,CHN,2022Q2,221.25185936057642,147.49984180302545,
SGP,CHN,2022Q3,193.18472467343054,128.7887381638684,
SGP,CHN,2022Q4,178.086005952282,118.724054557817,
SGP,CHN,2023Q1,169.2560198264582,112.83833905577649,
SGP,CHN,2023Q2,156.55558113039478,104.37171232713627,
SGP,CHN,2023Q3,141.61478065196752,94.41168663567896,
SGP,CHN,2023Q4,124.43361839118006,82.95826198140821,
SGP,CHN,2024Q1,,,
SGP,CHN,2024Q2,,,
SGP,CHN,2024Q3,,,
SGP,CHN,2024Q4,,,
THA,JPN,2005Q1,,,
THA,JPN,2005Q2,,,
THA,JPN,2005Q3,,,
THA,JPN,2005Q4,,,
THA,JPN,2006Q1,,,
THA,JPN,2006Q2,,,
THA,JPN,2006Q3,,,
THA,JPN,2006Q4,,,
THA,JPN,2007Q1,,,
THA,JPN,2007Q2,,,
THA,JPN,2007Q3,,,
THA,JPN,2007Q4,,,
THA,JPN,2008Q1,,,
THA,JPN,2008Q2,,,
THA,JPN,2008Q3,,,
THA,JPN,2008Q4,,,
THA,JPN,2009Q1,,,
THA,JPN,2009Q2,,,
THA,JPN,2009Q3,,,
THA,JPN,2009Q4,,,
THA,JPN,2010Q1,98.47935280040085,65.65528844539494,
THA,JPN,2010Q2,88.55392133400136,59.03798074232492,
THA,JPN,2010Q3,75.56228426680028,50.37634614846499,
THA,JPN,2010Q4,59.50444159879754,39.670384663815156,
THA,JPN,2011Q1,39.97998134270102,26.653514523284997,
THA,JPN,2011Q2,28.424850506639302,18.94989591424806,
THA,JPN,2011Q3,30.957434581969267,20.638190695481512,
THA,JPN,2011Q4,47.577733568690405,31.71839886698541,
THA,JPN,2012Q1,105.47249623850001,70.31448801659275,
THA,JPN,2012Q2,172.77287236498523,115.18083927816042,
THA,JPN,2012Q3,206.35768806324245,137.57067563078397,
THA,JPN,2012Q4,206.2269433332724,137.48399707446288,
THA,JPN,2013Q1,221.13506300617178,147.4236028426859,
THA,JPN,2013Q2,248.20122085140838,165.4683519111553,
THA,JPN,2013Q3,237.23057892261818,158.15487453423498,
THA,JPN,2013Q4,188.2231372198014,125.48317071192378,
THA,JPN,2014Q1,125.24497171695884,83.49749911844447,
THA,JPN,2014Q2,95.70446975121467,63.80375521176893,
THA,JPN,2014Q3,99.23974901712745,66.1606280466624,
THA,JPN,2014Q4,135.850809514699,90.56811762312418,
THA,JPN,2015Q1,267.4507028982657,178.3015485755691,
THA,JPN,2015Q2,380.46790465640515,253.6463463007367,
