date,reporter_iso,partner_iso,TC,bilateral_tariff,tariff_reduction
2014-09-30,SGP,NZL,0.0,8.746126146264713,0.0
2014-12-31,SGP,NZL,0.0,8.746126146264713,0.0
2015-03-31,SGP,NZL,0.0,8.746126146264713,0.0
2015-06-30,SGP,NZL,0.0,8.746126146264713,0.0
2015-09-30,SGP,NZL,0.0,8.746126146264713,0.0
2015-12-31,SGP,NZL,0.0,8.746126146264713,0.0
2016-03-31,SGP,NZL,0.0,8.746126146264713,0.0
2016-06-30,SGP,NZL,0.0,8.746126146264713,0.0
2016-09-30,SGP,NZL,0.0,8.746126146264713,0.0
2016-12-31,SGP,NZL,0.0,8.746126146264713,0.0
2017-03-31,SGP,NZL,0.0,8.746126146264713,0.0
2017-06-30,SGP,NZL,0.0,8.746126146264713,0.0
2017-09-30,SGP,NZL,0.0,8.746126146264713,0.0
2017-12-31,SGP,NZL,0.0,8.746126146264713,0.0
2018-03-31,SGP,NZL,0.0,8.746126146264713,0.0
2018-06-30,SGP,NZL,0.0,8.746126146264713,0.0
2018-09-30,SGP,NZL,0.0,8.746126146264713,0.0
2018-12-31,SGP,NZL,0.0,8.746126146264713,0.0
2019-03-31,SGP,NZL,0.0,8.746126146264713,0.0
2019-06-30,SGP,NZL,0.0,8.746126146264713,0.0
2019-09-30,SGP,NZL,0.0,8.746126146264713,0.0
2019-12-31,SGP,NZL,0.0,8.746126146264713,0.0
2020-03-31,SGP,NZL,0.0,8.746126146264713,0.0
2020-06-30,SGP,NZL,0.0,8.746126146264713,0.0
2020-09-30,SGP,NZL,0.0,8.746126146264713,0.0
2020-12-31,SGP,NZL,0.0,8.746126146264713,0.0
2021-03-31,SGP,NZL,0.0,8.746126146264713,0.0
2021-06-30,SGP,NZL,0.0,8.746126146264713,0.0
2021-09-30,SGP,NZL,0.0,8.746126146264713,0.0
2021-12-31,SGP,NZL,0.0,8.746126146264713,0.0
2022-03-31,SGP,NZL,-0.0,8.746126146264713,-0.0
2022-06-30,SGP,NZL,-0.0,8.746126146264713,-0.0
2022-09-30,SGP,NZL,-0.0,8.746126146264713,-0.0
2022-12-31,SGP,NZL,-0.0,8.746126146264713,-0.0
2023-03-31,SGP,NZL,-0.0,8.746126146264713,-0.0
2023-06-30,SGP,NZL,-0.0,8.746126146264713,-0.0
2023-09-30,SGP,NZL,-0.0,8.746126146264713,-0.0
2023-12-31,SGP,NZL,-0.0,8.746126146264713,-0.0
2024-03-31,SGP,NZL,-0.0,8.746126146264713,-0.0
2024-06-30,SGP,NZL,-0.0,8.746126146264713,-0.0
2024-09-30,SGP,NZL,-0.0,8.746126146264713,-0.0
2024-12-31,SGP,NZL,-0.0,8.746126146264713,-0.0
2010-12-31,SGP,PHL,0.0,10.857755812734633,0.0
2011-03-31,SGP,PHL,0.0,10.857755812734633,0.0
2011-06-30,SGP,PHL,0.0,10.857755812734633,0.0
2011-09-30,SGP,PHL,0.0,10.857755812734633,0.0
2011-12-31,SGP,PHL,0.0,10.857755812734633,0.0
2012-03-31,SGP,PHL,0.0,10.857755812734633,0.0
2012-06-30,SGP,PHL,0.0,10.857755812734633,0.0
2012-09-30,SGP,PHL,0.0,10.857755812734633,0.0
2012-12-31,SGP,PHL,0.0,10.857755812734633,0.0
2013-03-31,SGP,PHL,0.0,10.857755812734633,0.0
2013-06-30,SGP,PHL,0.0,10.857755812734633,0.0
2013-09-30,SGP,PHL,0.0,10.857755812734633,0.0
2013-12-31,SGP,PHL,0.0,10.857755812734633,0.0
2014-03-31,SGP,PHL,0.0,10.857755812734633,0.0
2014-06-30,SGP,PHL,0.0,10.857755812734633,0.0
2014-09-30,SGP,PHL,0.0,10.857755812734633,0.0
2014-12-31,SGP,PHL,0.0,10.857755812734633,0.0
2015-03-31,SGP,PHL,0.0,10.857755812734633,0.0
2015-06-30,SGP,PHL,0.0,10.857755812734633,0.0
2015-09-30,SGP,PHL,0.0,10.857755812734633,0.0
2015-12-31,SGP,PHL,0.0,10.857755812734633,0.0
2016-03-31,SGP,PHL,0.0,10.857755812734633,0.0
2016-06-30,SGP,PHL,0.0,10.857755812734633,0.0
2016-09-30,SGP,PHL,0.0,10.857755812734633,0.0
2016-12-31,SGP,PHL,0.0,10.857755812734633,0.0
2017-03-31,SGP,PHL,0.0,10.857755812734633,0.0
2017-06-30,SGP,PHL,0.0,10.857755812734633,0.0
2017-09-30,SGP,PHL,0.0,10.857755812734633,0.0
2017-12-31,SGP,PHL,0.0,10.857755812734633,0.0
2018-03-31,SGP,PHL,0.0,10.857755812734633,0.0
2018-06-30,SGP,PHL,0.0,10.857755812734633,0.0
2018-09-30,SGP,PHL,0.0,10.857755812734633,0.0
2018-12-31,SGP,PHL,0.0,10.857755812734633,0.0
2019-03-31,SGP,PHL,0.0,10.857755812734633,0.0
2019-06-30,SGP,PHL,0.0,10.857755812734633,0.0
2019-09-30,SGP,PHL,0.0,10.857755812734633,0.0
2019-12-31,SGP,PHL,0.0,10.857755812734633,0.0
2020-03-31,SGP,PHL,0.0,10.857755812734633,0.0
2020-06-30,SGP,PHL,0.0,10.857755812734633,0.0
2020-09-30,SGP,PHL,0.0,10.857755812734633,0.0
2020-12-31,SGP,PHL,0.0,10.857755812734633,0.0
2021-03-31,SGP,PHL,0.0,10.857755812734633,0.0
2021-06-30,SGP,PHL,0.0,10.857755812734633,0.0
2021-09-30,SGP,PHL,0.0,10.857755812734633,0.0
2021-12-31,SGP,PHL,0.0,10.857755812734633,0.0
2022-03-31,SGP,PHL,-0.0,10.857755812734633,-0.0
2022-06-30,SGP,PHL,-0.0,10.857755812734633,-0.0
2022-09-30,SGP,PHL,-0.0,10.857755812734633,-0.0
2022-12-31,SGP,PHL,-0.0,10.857755812734633,-0.0
2023-03-31,SGP,PHL,-0.0,10.857755812734633,-0.0
2023-06-30,SGP,PHL,-0.0,10.857755812734633,-0.0
2023-09-30,SGP,PHL,-0.0,10.857755812734633,-0.0
2023-12-31,SGP,PHL,-0.0,10.857755812734633,-0.0
2024-03-31,SGP,PHL,-0.0,10.857755812734633,-0.0
2024-06-30,SGP,PHL,-0.0,10.857755812734633,-0.0
2024-09-30,SGP,PHL,-0.0,10.857755812734633,-0.0
2024-12-31,SGP,PHL,-0.0,10.857755812734633,-0.0
2010-12-31,SGP,THA,0.0,8.881699262065219,0.0
2011-03-31,SGP,THA,0.0,8.881699262065219,0.0
2011-06-30,SGP,THA,0.0,8.881699262065219,0.0
2011-09-30,SGP,THA,0.0,8.881699262065219,0.0
2011-12-31,SGP,THA,0.0,8.881699262065219,0.0
2012-03-31,SGP,THA,0.0,8.881699262065219,0.0
2012-06-30,SGP,THA,0.0,8.881699262065219,0.0
2012-09-30,SGP,THA,0.0,8.881699262065219,0.0
2012-12-31,SGP,THA,0.0,8.881699262065219,0.0
2013-03-31,SGP,THA,0.0,8.881699262065219,0.0
2013-06-30,SGP,THA,0.0,8.881699262065219,0.0
2013-09-30,SGP,THA,0.0,8.881699262065219,0.0
2013-12-31,SGP,THA,0.0,8.881699262065219,0.0
2014-03-31,SGP,THA,0.0,8.881699262065219,0.0
2014-06-30,SGP,THA,0.0,8.881699262065219,0.0
2014-09-30,SGP,THA,0.0,8.881699262065219,0.0
2014-12-31,SGP,THA,0.0,8.881699262065219,0.0
2015-03-31,SGP,THA,0.0,8.881699262065219,0.0
2015-06-30,SGP,THA,0.0,8.881699262065219,0.0
2015-09-30,SGP,THA,0.0,8.881699262065219,0.0
2015-12-31,SGP,THA,0.0,8.881699262065219,0.0
2016-03-31,SGP,THA,0.0,8.881699262065219,0.0
2016-06-30,SGP,THA,0.0,8.881699262065219,0.0
2016-09-30,SGP,THA,0.0,8.881699262065219,0.0
2016-12-31,SGP,THA,0.0,8.881699262065219,0.0
2017-03-31,SGP,THA,0.0,8.881699262065219,0.0
2017-06-30,SGP,THA,0.0,8.881699262065219,0.0
2017-09-30,SGP,THA,0.0,8.881699262065219,0.0
2017-12-31,SGP,THA,0.0,8.881699262065219,0.0
2018-03-31,SGP,THA,0.0,8.881699262065219,0.0
2018-06-30,SGP,THA,0.0,8.881699262065219,0.0
2018-09-30,SGP,THA,0.0,8.881699262065219,0.0
2018-12-31,SGP,THA,0.0,8.881699262065219,0.0
2019-03-31,SGP,THA,0.0,8.881699262065219,0.0
2019-06-30,SGP,THA,0.0,8.881699262065219,0.0
2019-09-30,SGP,THA,0.0,8.881699262065219,0.0
2019-12-31,SGP,THA,0.0,8.881699262065219,0.0
2020-03-31,SGP,THA,0.0,8.881699262065219,0.0
2020-06-30,SGP,THA,0.0,8.881699262065219,0.0
2020-09-30,SGP,THA,0.0,8.881699262065219,0.0
2020-12-31,SGP,THA,0.0,8.881699262065219,0.0
2021-03-31,SGP,THA,0.0,8.881699262065219,0.0
2021-06-30,SGP,THA,0.0,8.881699262065219,0.0
2021-09-30,SGP,THA,0.0,8.881699262065219,0.0
2021-12-31,SGP,THA,0.0,8.881699262065219,0.0
2022-03-31,SGP,THA,-0.0,8.881699262065219,-0.0
2022-06-30,SGP,THA,-0.0,8.881699262065219,-0.0
2022-09-30,SGP,THA,-0.0,8.881699262065219,-0.0
2022-12-31,SGP,THA,-0.0,8.881699262065219,-0.0
2023-03-31,SGP,THA,-0.0,8.881699262065219,-0.0
2023-06-30,SGP,THA,-0.0,8.881699262065219,-0.0
2023-09-30,SGP,THA,-0.0,8.881699262065219,-0.0
2023-12-31,SGP,THA,-0.0,8.881699262065219,-0.0
2024-03-31,SGP,THA,-0.0,8.881699262065219,-0.0
2024-06-30,SGP,THA,-0.0,8.881699262065219,-0.0
2024-09-30,SGP,THA,-0.0,8.881699262065219,-0.0
2024-12-31,SGP,THA,-0.0,8.881699262065219,-0.0
2010-12-31,SGP,VNM,0.0,10.45616789315935,0.0
2011-03-31,SGP,VNM,0.0,10.45616789315935,0.0
2011-06-30,SGP,VNM,0.0,10.45616789315935,0.0
2011-09-30,SGP,VNM,0.0,10.45616789315935,0.0
2011-12-31,SGP,VNM,0.0,10.45616789315935,0.0
2012-03-31,SGP,VNM,0.0,10.45616789315935,0.0
2012-06-30,SGP,VNM,0.0,10.45616789315935,0.0
2012-09-30,SGP,VNM,0.0,10.45616789315935,0.0
2012-12-31,SGP,VNM,0.0,10.45616789315935,0.0
2013-03-31,SGP,VNM,0.0,10.45616789315935,0.0
2013-06-30,SGP,VNM,0.0,10.45616789315935,0.0
2013-09-30,SGP,VNM,0.0,10.45616789315935,0.0
2013-12-31,SGP,VNM,0.0,10.45616789315935,0.0
2014-03-31,SGP,VNM,0.0,10.45616789315935,0.0
2014-06-30,SGP,VNM,0.0,10.45616789315935,0.0
2014-09-30,SGP,VNM,0.0,10.45616789315935,0.0
2014-12-31,SGP,VNM,0.0,10.45616789315935,0.0
2015-03-31,SGP,VNM,0.0,10.45616789315935,0.0
2015-06-30,SGP,VNM,0.0,10.45616789315935,0.0
2015-09-30,SGP,VNM,0.0,10.45616789315935,0.0
2015-12-31,SGP,VNM,0.0,10.45616789315935,0.0
2016-03-31,SGP,VNM,0.0,10.45616789315935,0.0
2016-06-30,SGP,VNM,0.0,10.45616789315935,0.0
2016-09-30,SGP,VNM,0.0,10.45616789315935,0.0
2016-12-31,SGP,VNM,0.0,10.45616789315935,0.0
2017-03-31,SGP,VNM,0.0,10.45616789315935,0.0
2017-06-30,SGP,VNM,0.0,10.45616789315935,0.0
2017-09-30,SGP,VNM,0.0,10.45616789315935,0.0
2017-12-31,SGP,VNM,0.0,10.45616789315935,0.0
2018-03-31,SGP,VNM,0.0,10.45616789315935,0.0
2018-06-30,SGP,VNM,0.0,10.45616789315935,0.0
2018-09-30,SGP,VNM,0.0,10.45616789315935,0.0
2018-12-31,SGP,VNM,0.0,10.45616789315935,0.0
2019-03-31,SGP,VNM,0.0,10.45616789315935,0.0
2019-06-30,SGP,VNM,0.0,10.45616789315935,0.0
2019-09-30,SGP,VNM,0.0,10.45616789315935,0.0
2019-12-31,SGP,VNM,0.0,10.45616789315935,0.0
2020-03-31,SGP,VNM,0.0,10.45616789315935,0.0
2020-06-30,SGP,VNM,0.0,10.45616789315935,0.0
2020-09-30,SGP,VNM,0.0,10.45616789315935,0.0
2020-12-31,SGP,VNM,0.0,10.45616789315935,0.0
2021-03-31,SGP,VNM,0.0,10.45616789315935,0.0
2021-06-30,SGP,VNM,0.0,10.45616789315935,0.0
2021-09-30,SGP,VNM,0.0,10.45616789315935,0.0
2021-12-31,SGP,VNM,0.0,10.45616789315935,0.0
2022-03-31,SGP,VNM,-0.0,10.45616789315935,-0.0
2022-06-30,SGP,VNM,-0.0,10.45616789315935,-0.0
2022-09-30,SGP,VNM,-0.0,10.45616789315935,-0.0
2022-12-31,SGP,VNM,-0.0,10.45616789315935,-0.0
2023-03-31,SGP,VNM,-0.0,10.45616789315935,-0.0
2023-06-30,SGP,VNM,-0.0,10.45616789315935,-0.0
2023-09-30,SGP,VNM,-0.0,10.45616789315935,-0.0
2023-12-31,SGP,VNM,-0.0,10.45616789315935,-0.0
2024-03-31,SGP,VNM,-0.0,10.45616789315935,-0.0
2024-06-30,SGP,VNM,-0.0,10.45616789315935,-0.0
2024-09-30,SGP,VNM,-0.0,10.45616789315935,-0.0
2024-12-31,SGP,VNM,-0.0,10.45616789315935,-0.0
2010-12-31,THA,AUS,0.0,6.774395437797228,0.0
2011-03-31,THA,AUS,0.0,6.774395437797228,0.0
2011-06-30,THA,AUS,0.0,6.774395437797228,0.0
2011-09-30,THA,AUS,0.0,6.774395437797228,0.0
2011-12-31,THA,AUS,0.0,6.774395437797228,0.0
2012-03-31,THA,AUS,0.0,6.774395437797228,0.0
2012-06-30,THA,AUS,0.0,6.774395437797228,0.0
2012-09-30,THA,AUS,0.0,6.774395437797228,0.0
2012-12-31,THA,AUS,0.0,6.774395437797228,0.0
2013-03-31,THA,AUS,0.0,6.774395437797228,0.0
2013-06-30,THA,AUS,0.0,6.774395437797228,0.0
2013-09-30,THA,AUS,0.0,6.774395437797228,0.0
2013-12-31,THA,AUS,0.0,6.774395437797228,0.0
2014-03-31,THA,AUS,0.0,6.774395437797228,0.0
2014-06-30,THA,AUS,0.0,6.774395437797228,0.0
2014-09-30,THA,AUS,0.0,6.774395437797228,0.0
2014-12-31,THA,AUS,0.0,6.774395437797228,0.0
2015-03-31,THA,AUS,0.0,6.774395437797228,0.0
2015-06-30,THA,AUS,0.0,6.774395437797228,0.0
2015-09-30,THA,AUS,0.0,6.774395437797228,0.0
2015-12-31,THA,AUS,0.0,6.774395437797228,0.0
2016-03-31,THA,AUS,0.0,6.774395437797228,0.0
2016-06-30,THA,AUS,0.0,6.774395437797228,0.0
2016-09-30,THA,AUS,0.0,6.774395437797228,0.0
2016-12-31,THA,AUS,0.0,6.774395437797228,0.0
2017-03-31,THA,AUS,0.0,6.774395437797228,0.0
2017-06-30,THA,AUS,0.0,6.774395437797228,0.0
2017-09-30,THA,AUS,0.0,6.774395437797228,0.0
2017-12-31,THA,AUS,0.0,6.774395437797228,0.0
2018-03-31,THA,AUS,0.0,6.774395437797228,0.0
2018-06-30,THA,AUS,0.0,6.774395437797228,0.0
2018-09-30,THA,AUS,0.0,6.774395437797228,0.0
2018-12-31,THA,AUS,0.0,6.774395437797228,0.0
2019-03-31,THA,AUS,0.0,6.774395437797228,0.0
2019-06-30,THA,AUS,0.0,6.774395437797228,0.0
2019-09-30,THA,AUS,0.0,6.774395437797228,0.0
2019-12-31,THA,AUS,0.0,6.774395437797228,0.0
2020-03-31,THA,AUS,0.0,6.774395437797228,0.0
2020-06-30,THA,AUS,0.0,6.774395437797228,0.0
2020-09-30,THA,AUS,0.0,6.774395437797228,0.0
2020-12-31,THA,AUS,0.0,6.774395437797228,0.0
2021-03-31,THA,AUS,0.0,6.774395437797228,0.0
2021-06-30,THA,AUS,0.0,6.774395437797228,0.0
2021-09-30,THA,AUS,0.0,6.774395437797228,0.0
2021-12-31,THA,AUS,0.0,6.774395437797228,0.0
2022-03-31,THA,AUS,-1.7117004090349195,5.062695028762308,-1.7117004090349195
2022-06-30,THA,AUS,-1.7117004090349195,5.062695028762308,-1.7117004090349195
2022-09-30,THA,AUS,-1.7117004090349195,5.062695028762308,-1.7117004090349195
2022-12-31,THA,AUS,-1.7117004090349195,5.062695028762308,-1.7117004090349195
2023-03-31,THA,AUS,-0.0,5.062695028762308,-0.0
2023-06-30,THA,AUS,-0.0,5.062695028762308,-0.0
2023-09-30,THA,AUS,-0.0,5.062695028762308,-0.0
2023-12-31,THA,AUS,-0.0,5.062695028762308,-0.0
2024-03-31,THA,AUS,-0.0,5.062695028762308,-0.0
2024-06-30,THA,AUS,-0.0,5.062695028762308,-0.0
2024-09-30,THA,AUS,-0.0,5.062695028762308,-0.0
2024-12-31,THA,AUS,-0.0,5.062695028762308,-0.0
2010-12-31,THA,BRN,0.0,14.053819764192635,0.0
2011-03-31,THA,BRN,0.0,14.053819764192635,0.0
2011-06-30,THA,BRN,0.0,14.053819764192635,0.0
2011-09-30,THA,BRN,0.0,14.053819764192635,0.0
2011-12-31,THA,BRN,0.0,14.053819764192635,0.0
2012-03-31,THA,BRN,0.0,14.053819764192635,0.0
2012-06-30,THA,BRN,0.0,14.053819764192635,0.0
2012-09-30,THA,BRN,0.0,14.053819764192635,0.0
2012-12-31,THA,BRN,0.0,14.053819764192635,0.0
2013-03-31,THA,BRN,0.0,14.053819764192635,0.0
2013-06-30,THA,BRN,0.0,14.053819764192635,0.0
2013-09-30,THA,BRN,0.0,14.053819764192635,0.0
2013-12-31,THA,BRN,0.0,14.053819764192635,0.0
2014-03-31,THA,BRN,0.0,14.053819764192635,0.0
2014-06-30,THA,BRN,0.0,14.053819764192635,0.0
2014-09-30,THA,BRN,0.0,14.053819764192635,0.0
2014-12-31,THA,BRN,0.0,14.053819764192635,0.0
2015-03-31,THA,BRN,0.0,14.053819764192635,0.0
2015-06-30,THA,BRN,0.0,14.053819764192635,0.0
2015-09-30,THA,BRN,0.0,14.053819764192635,0.0
2015-12-31,THA,BRN,0.0,14.053819764192635,0.0
2016-03-31,THA,BRN,0.0,14.053819764192635,0.0
2016-06-30,THA,BRN,0.0,14.053819764192635,0.0
2016-09-30,THA,BRN,0.0,14.053819764192635,0.0
2016-12-31,THA,BRN,0.0,14.053819764192635,0.0
2017-03-31,THA,BRN,0.0,14.053819764192635,0.0
2017-06-30,THA,BRN,0.0,14.053819764192635,0.0
2017-09-30,THA,BRN,0.0,14.053819764192635,0.0
2017-12-31,THA,BRN,0.0,14.053819764192635,0.0
2018-03-31,THA,BRN,0.0,14.053819764192635,0.0
2018-06-30,THA,BRN,0.0,14.053819764192635,0.0
2018-09-30,THA,BRN,0.0,14.053819764192635,0.0
2018-12-31,THA,BRN,0.0,14.053819764192635,0.0
2019-03-31,THA,BRN,0.0,14.053819764192635,0.0
2019-06-30,THA,BRN,0.0,14.053819764192635,0.0
2019-09-30,THA,BRN,0.0,14.053819764192635,0.0
2019-12-31,THA,BRN,0.0,14.053819764192635,0.0
2020-03-31,THA,BRN,0.0,14.053819764192635,0.0
2020-06-30,THA,BRN,0.0,14.053819764192635,0.0
2020-09-30,THA,BRN,0.0,14.053819764192635,0.0
2020-12-31,THA,BRN,0.0,14.053819764192635,0.0
2021-03-31,THA,BRN,0.0,14.053819764192635,0.0
2021-06-30,THA,BRN,0.0,14.053819764192635,0.0
2021-09-30,THA,BRN,0.0,14.053819764192635,0.0
2021-12-31,THA,BRN,0.0,14.053819764192635,0.0
2022-03-31,THA,BRN,-1.4967594566322795,12.557060307560358,-1.4967594566322795
2022-06-30,THA,BRN,-1.4967594566322795,12.557060307560358,-1.4967594566322795
2022-09-30,THA,BRN,-1.4967594566322795,12.557060307560358,-1.4967594566322795
2022-12-31,THA,BRN,-1.4967594566322795,12.557060307560358,-1.4967594566322795
2023-03-31,THA,BRN,-0.0,12.557060307560358,-0.0
2023-06-30,THA,BRN,-0.0,12.557060307560358,-0.0
2023-09-30,THA,BRN,-0.0,12.557060307560358,-0.0
2023-12-31,THA,BRN,-0.0,12.557060307560358,-0.0
2024-03-31,THA,BRN,-0.0,12.557060307560358,-0.0
2024-06-30,THA,BRN,-0.0,12.557060307560358,-0.0
2024-09-30,THA,BRN,-0.0,12.557060307560358,-0.0
2024-12-31,THA,BRN,-0.0,12.557060307560358,-0.0
2010-12-31,THA,CHN,0.0,13.144684825889358,0.0
2011-03-31,THA,CHN,0.0,13.144684825889358,0.0
2011-06-30,THA,CHN,0.0,13.144684825889358,0.0
2011-09-30,THA,CHN,0.0,13.144684825889358,0.0
2011-12-31,THA,CHN,0.0,13.144684825889358,0.0
2012-03-31,THA,CHN,0.0,13.144684825889358,0.0
2012-06-30,THA,CHN,0.0,13.144684825889358,0.0
2012-09-30,THA,CHN,0.0,13.144684825889358,0.0
2012-12-31,THA,CHN,0.0,13.144684825889358,0.0
2013-03-31,THA,CHN,0.0,13.144684825889358,0.0
2013-06-30,THA,CHN,0.0,13.144684825889358,0.0
2013-09-30,THA,CHN,0.0,13.144684825889358,0.0
2013-12-31,THA,CHN,0.0,13.144684825889358,0.0
2014-03-31,THA,CHN,0.0,13.144684825889358,0.0
2014-06-30,THA,CHN,0.0,13.144684825889358,0.0
2014-09-30,THA,CHN,0.0,13.144684825889358,0.0
2014-12-31,THA,CHN,0.0,13.144684825889358,0.0
2015-03-31,THA,CHN,0.0,13.144684825889358,0.0
2015-06-30,THA,CHN,0.0,13.144684825889358,0.0
2015-09-30,THA,CHN,0.0,13.144684825889358,0.0
2015-12-31,THA,CHN,0.0,13.144684825889358,0.0
2016-03-31,THA,CHN,0.0,13.144684825889358,0.0
2016-06-30,THA,CHN,0.0,13.144684825889358,0.0
2016-09-30,THA,CHN,0.0,13.144684825889358,0.0
2016-12-31,THA,CHN,0.0,13.144684825889358,0.0
2017-03-31,THA,CHN,0.0,13.144684825889358,0.0
2017-06-30,THA,CHN,0.0,13.144684825889358,0.0
2017-09-30,THA,CHN,0.0,13.144684825889358,0.0
2017-12-31,THA,CHN,0.0,13.144684825889358,0.0
2018-03-31,THA,CHN,0.0,13.144684825889358,0.0
2018-06-30,THA,CHN,0.0,13.144684825889358,0.0
2018-09-30,THA,CHN,0.0,13.144684825889358,0.0
2018-12-31,THA,CHN,0.0,13.144684825889358,0.0
2019-03-31,THA,CHN,0.0,13.144684825889358,0.0
2019-06-30,THA,CHN,0.0,13.144684825889358,0.0
2019-09-30,THA,CHN,0.0,13.144684825889358,0.0
2019-12-31,THA,CHN,0.0,13.144684825889358,0.0
2020-03-31,THA,CHN,0.0,13.144684825889358,0.0
2020-06-30,THA,CHN,0.0,13.144684825889358,0.0
2020-09-30,THA,CHN,0.0,13.144684825889358,0.0
2020-12-31,THA,CHN,0.0,13.144684825889358,0.0
2021-03-31,THA,CHN,0.0,13.144684825889358,0.0
2021-06-30,THA,CHN,0.0,13.144684825889358,0.0
2021-09-30,THA,CHN,0.0,13.144684825889358,0.0
2021-12-31,THA,CHN,0.0,13.144684825889358,0.0
2022-03-31,THA,CHN,-1.5588846565761283,11.58580016931323,-1.5588846565761283
2022-06-30,THA,CHN,-1.5588846565761283,11.58580016931323,-1.5588846565761283
2022-09-30,THA,CHN,-1.5588846565761283,11.58580016931323,-1.5588846565761283
2022-12-31,THA,CHN,-1.5588846565761283,11.58580016931323,-1.5588846565761283
2023-03-31,THA,CHN,-0.0,11.58580016931323,-0.0
2023-06-30,THA,CHN,-0.0,11.58580016931323,-0.0
2023-09-30,THA,CHN,-0.0,11.58580016931323,-0.0
2023-12-31,THA,CHN,-0.0,11.58580016931323,-0.0
2024-03-31,THA,CHN,-0.0,11.58580016931323,-0.0
2024-06-30,THA,CHN,-0.0,11.58580016931323,-0.0
2024-09-30,THA,CHN,-0.0,11.58580016931323,-0.0
2024-12-31,THA,CHN,-0.0,11.58580016931323,-0.0
2010-12-31,THA,IDN,0.0,12.764129607419967,0.0
2011-03-31,THA,IDN,0.0,12.764129607419967,0.0
2011-06-30,THA,IDN,0.0,12.764129607419967,0.0
2011-09-30,THA,IDN,0.0,12.764129607419967,0.0
2011-12-31,THA,IDN,0.0,12.764129607419967,0.0
2012-03-31,THA,IDN,0.0,12.764129607419967,0.0
2012-06-30,THA,IDN,0.0,12.764129607419967,0.0
2012-09-30,THA,IDN,0.0,12.764129607419967,0.0
2012-12-31,THA,IDN,0.0,12.764129607419967,0.0
2013-03-31,THA,IDN,0.0,12.764129607419967,0.0
2013-06-30,THA,IDN,0.0,12.764129607419967,0.0
2013-09-30,THA,IDN,0.0,12.764129607419967,0.0
2013-12-31,THA,IDN,0.0,12.764129607419967,0.0
2014-03-31,THA,IDN,0.0,12.764129607419967,0.0
2014-06-30,THA,IDN,0.0,12.764129607419967,0.0
2014-09-30,THA,IDN,0.0,12.764129607419967,0.0
2014-12-31,THA,IDN,0.0,12.764129607419967,0.0
2015-03-31,THA,IDN,0.0,12.764129607419967,0.0
2015-06-30,THA,IDN,0.0,12.764129607419967,0.0
2015-09-30,THA,IDN,0.0,12.764129607419967,0.0
2015-12-31,THA,IDN,0.0,12.764129607419967,0.0
2016-03-31,THA,IDN,0.0,12.764129607419967,0.0
2016-06-30,THA,IDN,0.0,12.764129607419967,0.0
2016-09-30,THA,IDN,0.0,12.764129607419967,0.0
2016-12-31,THA,IDN,0.0,12.764129607419967,0.0
2017-03-31,THA,IDN,0.0,12.764129607419967,0.0
2017-06-30,THA,IDN,0.0,12.764129607419967,0.0
2017-09-30,THA,IDN,0.0,12.764129607419967,0.0
2017-12-31,THA,IDN,0.0,12.764129607419967,0.0
2018-03-31,THA,IDN,0.0,12.764129607419967,0.0
2018-06-30,THA,IDN,0.0,12.764129607419967,0.0
2018-09-30,THA,IDN,0.0,12.764129607419967,0.0
2018-12-31,THA,IDN,0.0,12.764129607419967,0.0
2019-03-31,THA,IDN,0.0,12.764129607419967,0.0
2019-06-30,THA,IDN,0.0,12.764129607419967,0.0
2019-09-30,THA,IDN,0.0,12.764129607419967,0.0
2019-12-31,THA,IDN,0.0,12.764129607419967,0.0
2020-03-31,THA,IDN,0.0,12.764129607419967,0.0
2020-06-30,THA,IDN,0.0,12.764129607419967,0.0
2020-09-30,THA,IDN,0.0,12.764129607419967,0.0
2020-12-31,THA,IDN,0.0,12.764129607419967,0.0
2021-03-31,THA,IDN,0.0,12.764129607419967,0.0
2021-06-30,THA,IDN,0.0,12.764129607419967,0.0
2021-09-30,THA,IDN,0.0,12.764129607419967,0.0
2021-12-31,THA,IDN,0.0,12.764129607419967,0.0
2022-03-31,THA,IDN,-1.5781019541224837,11.186027653297485,-1.5781019541224837
2022-06-30,THA,IDN,-1.5781019541224837,11.186027653297485,-1.5781019541224837
2022-09-30,THA,IDN,-1.5781019541224837,11.186027653297485,-1.5781019541224837
2022-12-31,THA,IDN,-1.5781019541224837,11.186027653297485,-1.5781019541224837
2023-03-31,THA,IDN,-0.0,11.186027653297485,-0.0
2023-06-30,THA,IDN,-0.0,11.186027653297485,-0.0
2023-09-30,THA,IDN,-0.0,11.186027653297485,-0.0
2023-12-31,THA,IDN,-0.0,11.186027653297485,-0.0
2024-03-31,THA,IDN,-0.0,11.186027653297485,-0.0
2024-06-30,THA,IDN,-0.0,11.186027653297485,-0.0
2024-09-30,THA,IDN,-0.0,11.186027653297485,-0.0
2024-12-31,THA,IDN,-0.0,11.186027653297485,-0.0
2010-12-31,THA,JPN,0.0,11.967371653641507,0.0
2011-03-31,THA,JPN,0.0,11.967371653641507,0.0
2011-06-30,THA,JPN,0.0,11.967371653641507,0.0
2011-09-30,THA,JPN,0.0,11.967371653641507,0.0
2011-12-31,THA,JPN,0.0,11.967371653641507,0.0
2012-03-31,THA,JPN,0.0,11.967371653641507,0.0
2012-06-30,THA,JPN,0.0,11.967371653641507,0.0
