reporter_iso,partner_iso,quarter_t,date_quarterly,year,quarter,export_usd,import_usd,trade_value,bilateral_tariff,tariff_reduction,cumulative_reduction,distance_km,contiguity,common_language,gravity_score,reporter_gdp_billion,reporter_population_million,reporter_trade_percent_gdp,partner_gdp_billion,partner_population_million,partner_trade_percent_gdp,hs_code,total_trade,trade_balance,gdp_reporter,gdp_partner,population_reporter,population_partner,rep_exchange_rate,rep_GDP-CAP,rep_gdp_ppp_current_usd,rep_GDP-PPP-CAP,rep_gdp_current_usd,rep_GDP-VOL,rep_population,rep_total_exports_usd_k,rep_total_imports_usd_k,rep_tariff_ahs_weighted,rep_tariff_mfn_weighted,par_exchange_rate,par_GDP-CAP,par_gdp_ppp_current_usd,par_GDP-PPP-CAP,par_gdp_current_usd,par_GDP-VOL,par_population,par_total_exports_usd_k,par_total_imports_usd_k,par_tariff_ahs_weighted,par_tariff_mfn_weighted,date
NZL,LAO,2017Q1,2017-03-31,2017,1,14.274191300801531,9.515233891740694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-31
NZL,LAO,2017Q2,2017-06-30,2017,2,15.225886883535082,10.150297974905843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-30
NZL,LAO,2017Q3,2017-09-30,2017,3,16.135710760739954,10.757602846578711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-30
NZL,LAO,2017Q4,2017-12-31,2017,4,16.54,11.0275,,,,,,,,,,,,,,,999999.0,110.26,22.05,971.39,277.54,5100000.0,7000000.0,1.407408333,42918.538179,200017.7383,41559.955526,206556.259,206556.259,4.8127515,40187331.25,39983812.4,20.01,22.83,8244.843189,2432.431535,51116.78086,7283.5152726,17071.16208,17071.16208,7.018147,6788491.29,5146493.21,6.94,10.01,2017-12-31
NZL,LAO,2018Q1,2018-03-31,2018,1,15.21856253068632,10.146160649791655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-31
NZL,LAO,2018Q2,2018-06-30,2018,2,12.25844400198449,8.171894745268201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30
NZL,LAO,2018Q3,2018-09-30,2018,3,9.244784211075608,6.161919227283126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-30
NZL,LAO,2018Q4,2018-12-31,2018,4,7.87,5.245,,,,,,,,,,,,,,,999999.0,52.46,10.49,794.6,227.03,5100000.0,7000000.0,1.4452583333,43234.707592,207834.4321,42407.859723,211886.687,214628.4782,4.900847,44324751.93,41857019.23,22.61,21.78,8401.3347661,2545.1089857,54310.53688,7619.2752543,18141.65138,18137.76146,7.128045,7158441.07,6000720.05,6.18,8.36,2018-12-31
NZL,LAO,2019Q1,2019-03-31,2019,1,9.2512603305254,6.165967232794454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31
NZL,LAO,2019Q2,2019-06-30,2019,2,12.345386531951046,8.22900255109674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-30
NZL,LAO,2019Q3,2019-09-30,2019,3,15.495477864720565,10.329353103180578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-30
NZL,LAO,2019Q4,2019-12-31,2019,4,16.9325,11.2875,,,,,,,,,,,,,,,999999.0,112.88,22.58,762.82,217.95,5100000.0,7000000.0,1.517875,42682.114341,213074.1937,42705.352735,212958.248,220039.5261,4.9894025,43354922.42,42038566.67,28.3,29.33,8679.4090931,2589.3207181,57274.66211,7913.4493731,18740.55955,19127.67244,7.2376355,6823449.29,5985505.99,4.83,9.56,2019-12-31
NZL,LAO,2020Q1,2020-03-31,2020,1,16.206882338577206,10.80401275225027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-31
NZL,LAO,2020Q2,2020-06-30,2020,2,14.606721120155758,9.737807249570734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-30
NZL,LAO,2020Q3,2020-09-30,2020,3,12.982533597199438,8.655592748667004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-30
NZL,LAO,2020Q4,2020-12-31,2020,4,12.2425,8.1625,,,,,,,,,,,,,,,999999.0,81.62,16.32,994.85,284.24,5100000.0,7000000.0,1.542058333,41894.590322,213102.5567,42032.93297,212401.174,220068.8163,5.069895,38148805.51,40068135.7,15.89,16.68,9045.787834,2583.7768648,57562.77189,7835.3661254,18981.80071,19223.89072,7.3465325,6143724.42,6720996.71,1.48,7.66,2020-12-31
NZL,LAO,2021Q1,2021-03-31,2021,1,12.83989537706293,8.560478501853243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-31
NZL,LAO,2021Q2,2021-06-30,2021,2,14.23774928142176,9.491759079461035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-30
NZL,LAO,2021Q3,2021-09-30,2021,3,15.813382278460306,10.54159019658615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-30
NZL,LAO,2021Q4,2021-12-31,2021,4,16.895,11.2625,,,,,,,,,,,,,,,999999.0,112.63,22.53,325.1,92.88,5100000.0,7000000.0,1.4138,49577.627018,222633.9642,43587.939142,253227.472,229911.8027,5.1076965,49928447.97,46316762.07,18.16,21.36,9697.915789,2526.0512195,59018.16081,7918.506451,18827.14853,19709.93815,7.4531935,7130577.41,8545267.29,1.28,6.29,2021-12-31
NZL,LAO,2022Q1,2022-03-31,2022,1,17.488217367687312,11.658200156912685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-31
NZL,LAO,2022Q2,2022-06-30,2022,2,18.0183960101774,12.011927644879108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-30
NZL,LAO,2022Q3,2022-09-30,2022,3,18.401352844188903,12.267468640457894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-30
NZL,LAO,2022Q4,2022-12-31,2022,4,18.5475,12.365,,,,,,,,,,,,,,,999999.0,123.65,24.73,1570.49,448.71,5100000.0,7000000.0,1.577183333,47906.849039,228981.482,44620.679811,245845.23,236466.819,5.1317345,4348309999.999999,2898870000.0,,,14035.22669,2046.4042667,60616.03416,8019.0467016,15468.7852,20243.57024,7.5590075,1333310000.0,888880000.0,,,2022-12-31
NZL,LAO,2023Q1,2023-03-31,2023,1,18.463978907091462,12.30926860522805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31
NZL,LAO,2023Q2,2023-06-30,2023,2,18.203485793525733,12.135452272934089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-30
NZL,LAO,2023Q3,2023-09-30,2023,3,17.750614812668854,11.833277023420573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-30
NZL,LAO,2023Q4,2023-12-31,2023,4,17.0975,11.3975,,,,,,,,,,,,,,,999999.0,113.98,22.8,197.69,56.48,5100000.0,7000000.0,1.628433333,48838.145033,230431.6508,44546.482974,252631.7148,237964.3934,5.172836,4476610000.0,2984370000.0,,,17688.87359,2028.2515893,62856.85283,8200.5106763,15546.53322,20991.9229,7.6649925,1049870000.0,699910000.0,,,2023-12-31
NZL,MMR,2010Q4,2010-12-31,2010,4,9.8225,6.55,,,,,,,,,,,,,,,999999.0,65.49,13.1,1112.85,317.96,5100000.0,54000000.0,1.3878338277,33699.465278,158926.2066,36553.494854,146517.541,164121.4573,4.3477705,30322684.38,31772232.84,18.47,19.19,5.6348833333,1010.5341734,153346.0143,3127.9540515,49540.81334,41337.63841,49.024382,9202795.03,6633405.34,5.79,8.16,2010-12-31
NZL,MMR,2011Q1,2011-03-31,2011,1,7.474854843650383,4.984299443333832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-31
NZL,MMR,2011Q2,2011-06-30,2011,2,6.088918748896035,4.059807869456918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-06-30
NZL,MMR,2011Q3,2011-09-30,2011,3,5.438332627246693,3.6257006235089415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-30
NZL,MMR,2011Q4,2011-12-31,2011,4,5.28,3.52,,,,,,,,,,,,,,,999999.0,35.2,7.04,160.32,45.81,5100000.0,54000000.0,1.265810697,38399.009241,163080.0912,37209.955643,168291.357,168411.1312,4.3827005,36364115.52,38665092.19,18.3,19.4,5.444108333,1213.6289871,161920.3297,3276.4249182,59977.32609,43649.02518,49.41982,12731375.26,8496129.33,4.45,8.63,2011-12-31
NZL,MMR,2012Q1,2012-03-31,2012,1,6.83837609694693,4.55891739796462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-31
NZL,MMR,2012Q2,2012-06-30,2012,2,10.27496967318361,6.849979782122405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06-30
NZL,MMR,2012Q3,2012-09-30,2012,3,13.763163452496512,9.17544230166434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-30
NZL,MMR,2012Q4,2012-12-31,2012,4,15.3525,10.235,,,,,,,,,,,,,,,999999.0,102.36,20.47,1460.59,417.31,5100000.0,54000000.0,1.234283655,39940.97482,167306.9088,37923.657548,176206.66,172776.1221,4.4116765,36680186.67,38049235.48,17.3,17.96,640.65341667,1202.6658958,173793.4139,3487.2054619,59937.79664,46849.66435,49.837446,15889773.26,8602675.0,9.24,11.99,2012-12-31
NZL,MMR,2013Q1,2013-03-31,2013,1,14.773580535702864,9.849075948909409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-31
NZL,MMR,2013Q2,2013-06-30,2013,2,13.358629586768446,8.905813293273486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-06-30
NZL,MMR,2013Q3,2013-09-30,2013,3,11.616058804648237,7.744107718806563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-09-30
NZL,MMR,2013Q4,2013-12-31,2013,4,10.1025,6.735,,,,,,,,,,,,,,,999999.0,67.34,13.47,757.62,216.46,5100000.0,54000000.0,1.219407974,42863.076246,170709.5929,38328.537012,190905.755,176290.039,4.453851,38315003.53,39923559.97,16.95,18.07,933.5704564,1199.0956284,188437.2487,3749.0506486,60269.73288,50797.21755,50.2626575,19371503.38,10994957.89,5.02,7.95,2013-12-31
NZL,MMR,2014Q1,2014-03-31,2014,1,8.744755246819595,5.8296418068663325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-03-31
NZL,MMR,2014Q2,2014-06-30,2014,2,7.285127962895827,4.856279211662734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-30
NZL,MMR,2014Q3,2014-09-30,2014,3,6.109674740421745,4.072392210705091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-30
NZL,MMR,2014Q4,2014-12-31,2014,4,5.63,3.7525,,,,,,,,,,,,,,,999999.0,37.53,7.51,899.86,257.1,5100000.0,54000000.0,1.205433333,44509.010315,176978.5075,39128.713838,201313.497,182763.8826,4.522983,42837936.04,43476625.19,17.4,19.22,984.3457476,1291.3198017,203495.1102,4015.1647875,65446.19692,54856.38033,50.6816335,23079599.53,24209688.65,1.91,7.88,2014-12-31
NZL,MMR,2015Q1,2015-03-31,2015,1,5.697449866676384,3.797528697175143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-03-31
NZL,MMR,2015Q2,2015-06-30,2015,2,5.893904684945857,3.9286723739091185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-06-30
NZL,MMR,2015Q3,2015-09-30,2015,3,6.20989343124835,4.139597061057925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-30
NZL,MMR,2015Q4,2015-12-31,2015,4,6.63,4.42,,,,,,,,,,,,,,,999999.0,44.2,8.84,1356.6,387.6,5100000.0,54000000.0,1.433975,38591.970488,184518.0592,39990.65875,178064.471,190549.9,4.614029,38170231.51,36207984.42,19.8,19.52,1162.615329,1168.3013355,217725.1983,4261.6798484,59687.41177,58692.39939,51.0890555,23281788.61,13459657.83,2.19,8.22,2015-12-31
NZL,MMR,2016Q1,2016-03-31,2016,1,8.88380867012048,5.922480646973547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31
NZL,MMR,2016Q2,2016-06-30,2016,2,13.250964534036267,8.833328383175921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-30
NZL,MMR,2016Q3,2016-09-30,2016,3,17.565646598686882,11.709094575889315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-30
NZL,MMR,2016Q4,2016-12-31,2016,4,19.51,13.005,,,,,,,,,,,,,,,999999.0,130.06,26.01,593.22,169.49,5100000.0,54000000.0,1.436525,40052.503728,191646.7612,40648.167609,188838.343,197911.6372,4.71477,36251356.2,35158277.23,18.96,19.97,1234.8695167,1227.6005259,230871.3084,4483.3127103,63216.14349,62236.20946,51.495696,22601988.41,11604464.61,4.53,9.35,2016-12-31
NZL,MMR,2017Q1,2017-03-31,2017,1,17.938983077860353,11.957909410128606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-31
NZL,MMR,2017Q2,2017-06-30,2017,2,14.419787952762992,9.612348361434076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-30
NZL,MMR,2017Q3,2017-09-30,2017,3,10.836939245174376,7.224361883516657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-30
NZL,MMR,2017Q4,2017-12-31,2017,4,9.2025,6.135,,,,,,,,,,,,,,,999999.0,61.35,12.27,1660.65,474.47,5100000.0,54000000.0,1.407408333,42918.538179,200017.7383,41559.955526,206556.259,206556.259,4.8127515,40187331.25,39983812.4,20.01,22.83,1360.358707,1272.861924,245037.8218,4721.8058493,66055.09063,66055.09063,51.894938,23884140.37,13356708.18,6.6,11.66,2017-12-31
NZL,MMR,2018Q1,2018-03-31,2018,1,10.79714123675829,7.19809415783886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-03-31
NZL,MMR,2018Q2,2018-06-30,2018,2,14.369256589300726,9.57950439286715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-06-30
NZL,MMR,2018Q3,2018-09-30,2018,3,18.005982721063603,12.003988480709069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-09-30
NZL,MMR,2018Q4,2018-12-31,2018,4,19.665,13.11,,,,,,,,,,,,,,,999999.0,131.11,26.22,1121.98,320.57,5100000.0,54000000.0,1.4452583333,43234.707592,207834.4321,42407.859723,211886.687,214628.4782,4.900847,44324751.93,41857019.23,22.61,21.78,1429.8079752,1298.1237569,260398.9052,4981.590091,67855.84501,70195.99325,52.2722465,26246879.44,16647942.23,5.1,11.68,2018-12-31
NZL,MMR,2019Q1,2019-03-31,2019,1,17.11814646917744,11.412097646118292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-03-31
NZL,MMR,2019Q2,2019-06-30,2019,2,11.41300452977633,7.6086696865175565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-30
NZL,MMR,2019Q3,2019-09-30,2019,3,5.604670607505584,3.7364470716703906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-30
NZL,MMR,2019Q4,2019-12-31,2019,4,2.955,1.97,,,,,,,,,,,,,,,999999.0,19.71,3.94,376.17,107.48,5100000.0,54000000.0,1.517875,42682.114341,213074.1937,42705.352735,212958.248,220039.5261,4.9894025,43354922.42,42038566.67,28.3,29.33,1518.2551167,1426.1212246,277530.8358,5272.1709108,75072.03809,74814.26491,52.640713,27595532.25,19605652.81,4.5,12.09,2019-12-31
NZL,MMR,2020Q1,2020-03-31,2020,1,3.4250811901335294,2.2830734632766836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-03-31
NZL,MMR,2020Q2,2020-06-30,2020,2,4.4827236206859755,2.987505668107164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-30
NZL,MMR,2020Q3,2020-09-30,2020,3,5.609649062802461,3.738192094223859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-30
NZL,MMR,2020Q4,2020-12-31,2020,4,6.25,4.165,,,,,,,,,,,,,,,999999.0,41.66,8.33,1661.27,474.65,5100000.0,54000000.0,1.542058333,41894.590322,213102.5567,42032.93297,212401.174,220068.8163,5.069895,38148805.51,40068135.7,15.89,16.68,1381.619167,1490.9634366,252418.883,4761.136262,79045.69509,68044.81067,53.0165215,26749965.59,19487639.33,5.18,11.66,2020-12-31
NZL,MMR,2021Q1,2021-03-31,2021,1,6.407883937000861,4.270499328593481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-31
NZL,MMR,2021Q2,2021-06-30,2021,2,6.501646955077184,4.333186405333911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-06-30
NZL,MMR,2021Q3,2021-09-30,2021,3,6.591604292483774,4.393333539881287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-30
NZL,MMR,2021Q4,2021-12-31,2021,4,6.74,4.4925,,,,,,,,,,,,,,,999999.0,44.93,8.99,1129.58,322.74,5100000.0,54000000.0,1.4138,49577.627018,222633.9642,43587.939142,253227.472,229911.8027,5.1076965,49928447.97,46316762.07,18.16,21.36,,1241.1764379,222087.2906,4159.9428004,66262.81309,59868.293,53.387102,23714433.0,21028569.88,4.67,10.16,2021-12-31
NZL,MMR,2022Q1,2022-03-31,2022,1,7.008799818349184,4.6719370313568165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-31
NZL,MMR,2022Q2,2022-06-30,2022,2,7.432446405788652,4.954551705740992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-30
NZL,MMR,2022Q3,2022-09-30,2022,3,8.017075070310046,5.344485587852473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-30
NZL,MMR,2022Q4,2022-12-31,2022,4,8.76,5.84,,,,,,,,,,,,,,,999999.0,58.4,11.68,193.42,55.26,5100000.0,54000000.0,1.577183333,47906.849039,228981.482,44620.679811,245845.23,236466.819,5.1317345,4348309999.999999,2898870000.0,,,,1158.243808,231054.0494,4298.1372241,62263.46626,62285.47113,53.7567875,738790000.0,492520000.0,,,2022-12-31
NZL,MMR,2023Q1,2023-03-31,2023,1,9.97299033602244,6.64883146645851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31
NZL,MMR,2023Q2,2023-06-30,2023,2,11.90807114791455,7.938902742321076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-30
NZL,MMR,2023Q3,2023-09-30,2023,3,14.400800076692734,9.600643792351482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-30
NZL,MMR,2023Q4,2023-12-31,2023,4,17.2425,11.495,,,,,,,,,,,,,,,999999.0,114.95,22.99,1046.08,298.88,5100000.0,54000000.0,1.628433333,48838.145033,230431.6508,44546.482974,252631.7148,237964.3934,5.172836,4476610000.0,2984370000.0,,,,1201.0140949,236937.2162,4376.8814889,65015.45381,63871.40228,54.1337975,1234700000.0,823130000.0,,,2023-12-31
NZL,MYS,2010Q4,2010-12-31,2010,4,54.835,36.5575,,,,,,,,,,,,,,,999999.0,365.57,73.11,870.55,1368.01,5100000.0,32000000.0,1.3878338277,33699.465278,158926.2066,36553.494854,146517.541,164121.4573,4.3477705,30322684.38,31772232.84,18.47,19.19,3.2210869147,8899.357517,579290.8791,20215.501021,255018.0,222908.0718,28.6557765,185425528.32,263711374.15,3.57,5.21,2010-12-31
NZL,MYS,2011Q1,2011-03-31,2011,1,53.928654420023584,35.952809790267935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-03-31
NZL,MYS,2011Q2,2011-06-30,2011,2,52.108530766800925,34.73900058532465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-06-30
NZL,MYS,2011Q3,2011-09-30,2011,3,49.62226937112038,33.081109197181036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-09-30
NZL,MYS,2011Q4,2011-12-31,2011,4,46.7675,31.1775,,,,,,,,,,,,,,,999999.0,311.78,62.36,161.52,253.82,5100000.0,32000000.0,1.265810697,38399.009241,163080.0912,37209.955643,168291.357,168411.1312,4.3827005,36364115.52,38665092.19,18.3,19.4,3.060003011,10217.11822,609959.2783,20916.208167,297952.0,234709.1099,29.162039,212514097.03,303422729.9,3.35,5.59,2011-12-31
NZL,MYS,2012Q1,2012-03-31,2012,1,41.83527641269711,27.888958128298498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-03-31
NZL,MYS,2012Q2,2012-06-30,2012,2,34.75715185430452,23.169951712616736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-06-30
NZL,MYS,2012Q3,2012-09-30,2012,3,28.316344070989537,18.875938612106484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-09-30
NZL,MYS,2012Q4,2012-12-31,2012,4,25.5175,17.01,,,,,,,,,,,,,,,999999.0,170.11,34.02,841.95,1323.07,5100000.0,32000000.0,1.234283655,39940.97482,167306.9088,37923.657548,176206.66,172776.1221,4.4116765,36680186.67,38049235.48,17.3,17.96,3.0888008666,10600.572818,643344.1851,21688.563209,314443.0,247555.4457,29.662831,226696145.77,300056881.49,3.32,5.41,2012-12-31
NZL,MYS,2013Q1,2013-03-31,2013,1,30.41649698470761,20.276252014693448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-03-31
NZL,MYS,2013Q2,2013-06-30,2013,2,41.390615763115754,27.592900235002585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-06-30
NZL,MYS,2013Q3,2013-09-30,2013,3,52.563229353575814,35.04188862245095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-09-30
NZL,MYS,2013Q4,2013-12-31,2013,4,57.66,38.44,,,,,,,,,,,,,,,999999.0,384.41,76.88,295.03,463.62,5100000.0,32000000.0,1.219407974,42863.076246,170709.5929,38328.537012,190905.755,176290.039,4.453851,38315003.53,39923559.97,16.95,18.07,3.15090855,10713.633136,673539.4987,22321.654226,323276.0,259174.443,30.1742645,239821678.76,301639113.43,3.28,5.34,2013-12-31
NZL,MYS,2014Q1,2014-03-31,2014,1,55.19735571967291,36.798491171336984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-03-31
NZL,MYS,2014Q2,2014-06-30,2014,2,49.68084878455183,33.12138891595997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-30
NZL,MYS,2014Q3,2014-09-30,2014,3,44.06456180974096,29.377776926561054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-09-30
NZL,MYS,2014Q4,2014-12-31,2014,4,41.5025,27.67,,,,,,,,,,,,,,,999999.0,276.69,55.34,1432.06,2250.38,5100000.0,32000000.0,1.205433333,44509.010315,176978.5075,39128.713838,201313.497,182763.8826,4.522983,42837936.04,43476625.19,17.4,19.22,3.272859746,11013.307815,713998.2808,23260.200214,338066.0,274742.7687,30.6961365,236392109.28,304639799.5,2.85,4.77,2014-12-31
NZL,MYS,2015Q1,2015-03-31,2015,1,43.1951223840647,28.798359062231683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-03-31
NZL,MYS,2015Q2,2015-06-30,2015,2,47.415732628842434,31.61193610638358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-06-30
NZL,MYS,2015Q3,2015-09-30,2015,3,52.80956395243365,35.20756046085213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-30
NZL,MYS,2015Q4,2015-12-31,2015,4,57.88,38.5875,,,,,,,,,,,,,,,999999.0,385.87,77.17,242.87,381.66,5100000.0,32000000.0,1.433975,38591.970488,184518.0592,39990.65875,178064.471,190549.9,4.614029,38170231.51,36207984.42,19.8,19.52,3.905500263,9648.6714006,750351.1776,24024.462669,301355.0,288731.1715,31.2327975,201293672.7,275162858.31,3.18,5.1,2015-12-31
NZL,MYS,2016Q1,2016-03-31,2016,1,63.27896774404854,42.18620641471455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-31
NZL,MYS,2016Q2,2016-06-30,2016,2,69.48182632487156,46.320615379942666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-30
NZL,MYS,2016Q3,2016-09-30,2016,3,74.66140269924833,49.77292259889742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-30
NZL,MYS,2016Q4,2016-12-31,2016,4,76.8175,51.21,,,,,,,,,,,,,,,999999.0,512.11,102.42,704.45,1106.99,5100000.0,32000000.0,1.436525,40052.503728,191646.7612,40648.167609,188838.343,197911.6372,4.71477,36251356.2,35158277.23,18.96,19.97,4.1483006629,9476.5328836,783741.0642,24653.942053,301256.0,301579.4235,31.7896855,188939837.03,262430958.41,3.14,4.76,2016-12-31
NZL,MYS,2017Q1,2017-03-31,2017,1,75.78869920209142,50.52451383872685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-31
NZL,MYS,2017Q2,2017-06-30,2017,2,73.48410865206404,48.988973690764155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-30
NZL,MYS,2017Q3,2017-09-30,2017,3,71.13783372834607,47.425659398997986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-30
