date_quarterly,year,export_usd,import_usd,trade_value,bilateral_tariff,tariff_reduction,cumulative_reduction,distance_km,contiguity,common_language,gravity_score,reporter_gdp_billion,reporter_population_million,reporter_trade_percent_gdp,partner_gdp_billion,partner_population_million,partner_trade_percent_gdp,hs_code,total_trade,trade_balance,gdp_reporter,gdp_partner,population_reporter,population_partner,rep_exchange_rate,rep_GDP-CAP,rep_gdp_ppp_current_usd,rep_GDP-PPP-CAP,rep_gdp_current_usd,rep_GDP-VOL,rep_population,rep_total_exports_usd_k,rep_total_imports_usd_k,rep_tariff_ahs_weighted,rep_tariff_mfn_weighted,par_exchange_rate,par_GDP-CAP,par_gdp_ppp_current_usd,par_GDP-PPP-CAP,par_gdp_current_usd,par_GDP-VOL,par_population,par_total_exports_usd_k,par_total_imports_usd_k,par_tariff_ahs_weighted,par_tariff_mfn_weighted,reporter_iso,partner_iso,quarter
2012-03-31,2012,10.079877081814809,6.720493528011073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,1
2012-06-30,2012,13.200020864856203,8.800020740437239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,2
2012-09-30,2012,16.367013380300882,10.910771902999873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,3
2012-12-31,2012,17.81,11.8725,,,,,,,,,,,,,,,999999.0,118.73,23.75,260.45,1692.95,54000000.0,25000000.0,640.65341667,1202.6658958,173793.4139,3487.2054619,59937.79664,46849.66435,49.837446,15889773.26,8602675.0,9.24,11.99,0.9658010307,69658.716777,1108827.231,48520.741451,1591885.856,1245706.44,22.852644,267620134.91,276014920.35,4.97,6.83,MMR,AUS,4
2013-03-31,2013,15.46395314343589,10.308722787178967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,1
2013-06-30,2013,10.208633137317907,6.805745151137355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,2
2013-09-30,2013,4.858257320528411,3.2394072670860172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,3
2013-12-31,2013,2.4175,1.6125,,,,,,,,,,,,,,,999999.0,16.12,3.22,210.61,1368.94,54000000.0,25000000.0,933.5704564,1199.0956284,188437.2487,3749.0506486,60269.73288,50797.21755,50.2626575,19371503.38,10994957.89,5.02,7.95,1.035843097,66462.517511,1137738.803,48963.916262,1544341.035,1278187.002,23.2362705,254152356.16,273047221.42,5.22,7.08,MMR,AUS,4
2014-03-31,2014,5.368634140667375,3.5797957480007296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,1
2014-06-30,2014,11.979394811023685,7.986685010886413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,2
2014-09-30,2014,18.709727879244348,12.473284059462694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,3
2014-12-31,2014,21.78,14.52,,,,,,,,,,,,,,,999999.0,145.2,29.04,392.91,2553.9,54000000.0,25000000.0,984.3457476,1291.3198017,203495.1102,4015.1647875,65446.19692,54856.38033,50.6816335,23079599.53,24209688.65,1.91,7.88,1.109363293,62069.346868,1162789.651,49279.934664,1464563.512,1306330.253,23.5956005,245996985.03,267777740.11,4.06,6.24,MMR,AUS,4
2015-03-31,2015,21.57632078728426,14.384213858189506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,1
2015-06-30,2015,21.0969824552569,14.064654970171267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,2
2015-09-30,2015,20.54995941339403,13.699972942262686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,3
2015-12-31,2015,20.16,13.44,,,,,,,,,,,,,,,999999.0,134.41,26.88,256.82,1669.35,54000000.0,25000000.0,1162.615329,1168.3013355,217725.1983,4261.6798484,59687.41177,58692.39939,51.0890555,23281788.61,13459657.83,2.19,8.22,1.331090262,52041.863534,1195105.234,49904.172966,1246298.652,1342635.034,23.948002,222282357.96,210429474.1,5.22,7.17,MMR,AUS,4
2016-03-31,2016,19.923887454767996,13.282591636511995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,1
2016-06-30,2016,19.71004559974855,13.140030399832366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,2
2016-09-30,2016,19.55305872116998,13.035372480779984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,3
2016-12-31,2016,19.4925,12.995,,,,,,,,,,,,,,,999999.0,129.95,25.99,233.46,1517.48,54000000.0,25000000.0,1234.8695167,1227.6005259,230871.3084,4483.3127103,63216.14349,62236.20946,51.495696,22601988.41,11604464.61,4.53,9.35,1.345213976,53755.924824,1222816.251,50259.683954,1307879.662,1373766.839,24.329963,211932944.26,201875545.72,5.49,7.16,MMR,AUS,4
2017-03-31,2017,21.10504999138855,14.06990631514818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,1
2017-06-30,2017,24.717282290542574,16.477776663899007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,2
2017-09-30,2017,28.3948509857924,18.92919946382806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,3
2017-12-31,2017,30.0725,20.0475,,,,,,,,,,,,,,,999999.0,200.49,40.1,195.28,1269.32,54000000.0,25000000.0,1360.358707,1272.861924,245037.8218,4721.8058493,66055.09063,66055.09063,51.894938,23884140.37,13356708.18,6.6,11.66,1.304758077,57162.722504,1258355.732,50881.63734,1413693.491,1413693.491,24.7310385,243575836.34,258738467.99,4.69,6.72,MMR,AUS,4
2018-03-31,2018,29.953261055814103,19.9682704975421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,1
2018-06-30,2018,29.661120995629343,19.77409502199527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,2
2018-09-30,2018,29.299685659517746,19.533720844438356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,3
2018-12-31,2018,28.9825,19.3225,,,,,,,,,,,,,,,999999.0,193.22,38.64,88.87,577.63,54000000.0,25000000.0,1429.8079752,1298.1237569,260398.9052,4981.590091,67855.84501,70195.99325,52.2722465,26246879.44,16647942.23,5.1,11.68,1.3384121465,58001.543728,1285801.843,51186.979202,1456981.697,1444527.689,25.1197055,253256026.01,281900650.2,4.18,6.29,MMR,AUS,4
2019-03-31,2019,28.76144107083796,19.174935811440168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,1
2019-06-30,2019,28.564499740374607,19.043229341584613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,2
2019-09-30,2019,28.33521288679683,18.889841290514045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,3
2019-12-31,2019,28.0175,18.6775,,,,,,,,,,,,,,,999999.0,186.78,37.36,73.37,476.93,54000000.0,25000000.0,1518.2551167,1426.1212246,277530.8358,5272.1709108,75072.03809,74814.26491,52.640713,27595532.25,19605652.81,4.5,12.09,1.4385065442,54139.598082,1281498.44,50288.930763,1379623.894,1439693.051,25.482714,238521519.42,295235899.15,5.11,7.76,MMR,AUS,4
2020-03-31,2020,27.260718649633326,18.172830668706105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,1
2020-06-30,2020,26.08373317396478,17.3884870279806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,2
2020-09-30,2020,24.985366653403183,16.656686142470086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,3
2020-12-31,2020,24.5025,16.335,,,,,,,,,,,,,,,999999.0,163.35,32.67,463.76,3014.42,54000000.0,25000000.0,1381.619167,1490.9634366,252418.883,4761.136262,79045.69509,68044.81067,53.0165215,26749965.59,19487639.33,5.18,11.66,1.453085118,55841.143327,1308561.52,50830.179596,1437562.723,1470096.934,25.743791,225016351.05,265172649.93,3.39,5.5,MMR,AUS,4
2021-03-31,2021,26.663362712940568,17.775702154404563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,1
2021-06-30,2021,31.503856420053623,21.002982476498456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,2
2021-09-30,2021,36.43190275057388,24.288636360416128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,3
2021-12-31,2021,38.68,25.7875,,,,,,,,,,,,,,,999999.0,257.87,51.57,184.68,1200.4,54000000.0,25000000.0,,1241.1764379,222087.2906,4159.9428004,66262.81309,59868.293,53.387102,23714433.0,21028569.88,4.67,10.16,1.33122426,67524.270674,1364423.31,52565.933261,1752688.161,1532854.584,25.9564175,279420552.82,374899439.39,3.25,5.57,MMR,AUS,4
2022-03-31,2022,34.453152869925994,22.969347888395625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,1
2022-06-30,2022,24.984699917535735,16.656476885431744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,2
2022-09-30,2022,15.344985943904767,10.229421575869438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,3
2022-12-31,2022,10.9475,7.2975,,,,,,,,,,,,,,,999999.0,72.98,14.6,466.32,3031.05,54000000.0,25000000.0,,1158.243808,231054.0494,4298.1372241,62263.46626,62285.47113,53.7567875,738790000.0,492520000.0,,,1.441664459,67805.736689,1405587.798,53646.373402,1776577.056,1579100.624,26.2009845,3837070000.0,2558060000.0,,,MMR,AUS,4
2023-03-31,2023,11.031603059763455,7.353606185590861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,1
2023-06-30,2023,11.63160063333993,7.753871946573029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,2
2023-09-30,2023,13.294819512926171,8.863425717847806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,AUS,3
2023-12-31,2023,16.5575,11.04,,,,,,,,,,,,,,,999999.0,110.39,22.08,141.12,917.28,54000000.0,25000000.0,,1201.0140949,236937.2162,4376.8814889,65015.45381,63871.40228,54.1337975,1234700000.0,823130000.0,,,1.505191066,67824.825327,1434589.852,54235.496836,1794042.865,1611682.838,26.451124,5575490000.0,3716980000.0,,,MMR,AUS,4
2010-12-31,2010,9.7725,6.515,,,,,,,,,,,,,,,999999.0,65.15,13.03,191.03,668.61,54000000.0,5100000.0,5.6348833333,1010.5341734,153346.0143,3127.9540515,49540.81334,41337.63841,49.024382,9202795.03,6633405.34,5.79,8.16,1.3878338277,33699.465278,158926.2066,36553.494854,146517.541,164121.4573,4.3477705,30322684.38,31772232.84,18.47,19.19,MMR,NZL,4
2011-03-31,2011,13.428544260388959,8.951642892161457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,1
2011-06-30,2011,15.635343380319451,10.422319704865718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,2
2011-09-30,2011,16.707352787371665,11.136674627331953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,3
2011-12-31,2011,16.9825,11.32,,,,,,,,,,,,,,,999999.0,113.21,22.64,289.83,1014.41,54000000.0,5100000.0,5.444108333,1213.6289871,161920.3297,3276.4249182,59977.32609,43649.02518,49.41982,12731375.26,8496129.33,4.45,8.63,1.265810697,38399.009241,163080.0912,37209.955643,168291.357,168411.1312,4.3827005,36364115.52,38665092.19,18.3,19.4,MMR,NZL,4
2012-03-31,2012,14.664855529186895,9.775161545990063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,1
2012-06-30,2012,9.55389283154227,6.36842172382841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,2
2012-09-30,2012,4.36618940001015,2.910529950540809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,3
2012-12-31,2012,2.0025,1.335,,,,,,,,,,,,,,,999999.0,13.34,2.67,204.03,714.11,54000000.0,5100000.0,640.65341667,1202.6658958,173793.4139,3487.2054619,59937.79664,46849.66435,49.837446,15889773.26,8602675.0,9.24,11.99,1.234283655,39940.97482,167306.9088,37923.657548,176206.66,172776.1221,4.4116765,36680186.67,38049235.48,17.3,17.96,MMR,NZL,4
2013-03-31,2013,3.1863966455933346,2.1243036792873915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,1
2013-06-30,2013,5.96799261769876,3.9787679598404564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,2
2013-09-30,2013,9.131205268389927,6.087590994469014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,3
2013-12-31,2013,11.3625,7.575,,,,,,,,,,,,,,,999999.0,75.75,15.15,95.82,335.38,54000000.0,5100000.0,933.5704564,1199.0956284,188437.2487,3749.0506486,60269.73288,50797.21755,50.2626575,19371503.38,10994957.89,5.02,7.95,1.219407974,42863.076246,170709.5929,38328.537012,190905.755,176290.039,4.453851,38315003.53,39923559.97,16.95,18.07,MMR,NZL,4
2014-03-31,2014,12.667278289347394,8.444605253284578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,1
2014-06-30,2014,13.854919521530737,9.23609350938506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,2
2014-09-30,2014,14.723360889818657,9.814832018783662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,3
2014-12-31,2014,15.0575,10.0375,,,,,,,,,,,,,,,999999.0,100.38,20.08,215.15,753.04,54000000.0,5100000.0,984.3457476,1291.3198017,203495.1102,4015.1647875,65446.19692,54856.38033,50.6816335,23079599.53,24209688.65,1.91,7.88,1.205433333,44509.010315,176978.5075,39128.713838,201313.497,182763.8826,4.522983,42837936.04,43476625.19,17.4,19.22,MMR,NZL,4
2015-03-31,2015,14.516578191507444,9.67687027649094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,1
2015-06-30,2015,13.160965545407546,8.773102604855326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,2
2015-09-30,2015,11.412894584456598,7.607716315486708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,3
2015-12-31,2015,9.74,6.4925,,,,,,,,,,,,,,,999999.0,64.94,12.99,365.06,1277.71,54000000.0,5100000.0,1162.615329,1168.3013355,217725.1983,4261.6798484,59687.41177,58692.39939,51.0890555,23281788.61,13459657.83,2.19,8.22,1.433975,38591.970488,184518.0592,39990.65875,178064.471,190549.9,4.614029,38170231.51,36207984.42,19.8,19.52,MMR,NZL,4
2016-03-31,2016,7.889886036994438,5.2592662779091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,1
2016-06-30,2016,5.723014156571141,3.814964463856214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,2
2016-09-30,2016,3.898098996443419,2.5986168958071074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,3
2016-12-31,2016,3.135,2.09,,,,,,,,,,,,,,,999999.0,20.91,4.18,292.51,1023.79,54000000.0,5100000.0,1234.8695167,1227.6005259,230871.3084,4483.3127103,63216.14349,62236.20946,51.495696,22601988.41,11604464.61,4.53,9.35,1.436525,40052.503728,191646.7612,40648.167609,188838.343,197911.6372,4.71477,36251356.2,35158277.23,18.96,19.97,MMR,NZL,4
2017-03-31,2017,4.022139680777832,2.681235874860487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,1
2017-06-30,2017,6.120834456861117,4.079972752029572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,2
2017-09-30,2017,8.54240522232349,5.694039951611908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,3
2017-12-31,2017,10.325,6.8825,,,,,,,,,,,,,,,999999.0,68.83,13.77,376.03,1316.11,54000000.0,5100000.0,1360.358707,1272.861924,245037.8218,4721.8058493,66055.09063,66055.09063,51.894938,23884140.37,13356708.18,6.6,11.66,1.407408333,42918.538179,200017.7383,41559.955526,206556.259,206556.259,4.8127515,40187331.25,39983812.4,20.01,22.83,MMR,NZL,4
2018-03-31,2018,11.304309610323255,7.535807396422962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,1
2018-06-30,2018,12.094863007251098,8.063368899436972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,2
2018-09-30,2018,12.83437094626846,8.556839402131184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,3
2018-12-31,2018,13.66,9.1075,,,,,,,,,,,,,,,999999.0,91.06,18.21,464.07,1624.24,54000000.0,5100000.0,1429.8079752,1298.1237569,260398.9052,4981.590091,67855.84501,70195.99325,52.2722465,26246879.44,16647942.23,5.1,11.68,1.4452583333,43234.707592,207834.4321,42407.859723,211886.687,214628.4782,4.900847,44324751.93,41857019.23,22.61,21.78,MMR,NZL,4
2019-03-31,2019,14.780350389066212,9.854188807944125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,1
2019-06-30,2019,16.097812591853817,10.731923665542075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,2
2019-09-30,2019,17.205026558926246,11.469463105926428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,3
2019-12-31,2019,17.6675,11.7775,,,,,,,,,,,,,,,999999.0,117.78,23.56,123.23,431.31,54000000.0,5100000.0,1518.2551167,1426.1212246,277530.8358,5272.1709108,75072.03809,74814.26491,52.640713,27595532.25,19605652.81,4.5,12.09,1.517875,42682.114341,213074.1937,42705.352735,212958.248,220039.5261,4.9894025,43354922.42,42038566.67,28.3,29.33,MMR,NZL,4
2020-03-31,2020,15.921144061127976,10.613262707418649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,1
2020-06-30,2020,12.070009785449491,8.045839856966328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,2
2020-09-30,2020,8.161051008185215,5.439867338790146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,3
2020-12-31,2020,6.38,4.2525,,,,,,,,,,,,,,,999999.0,42.53,8.51,210.23,735.8,54000000.0,5100000.0,1381.619167,1490.9634366,252418.883,4761.136262,79045.69509,68044.81067,53.0165215,26749965.59,19487639.33,5.18,11.66,1.542058333,41894.590322,213102.5567,42032.93297,212401.174,220068.8163,5.069895,38148805.51,40068135.7,15.89,16.68,MMR,NZL,4
2021-03-31,2021,8.351487158658877,5.566697759995065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,1
2021-06-30,2021,12.767765494155785,8.510598799641144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,2
2021-09-30,2021,17.263923440569435,11.507747767012749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,3
2021-12-31,2021,19.315,12.875,,,,,,,,,,,,,,,999999.0,128.76,25.75,332.72,1164.5,54000000.0,5100000.0,,1241.1764379,222087.2906,4159.9428004,66262.81309,59868.293,53.387102,23714433.0,21028569.88,4.67,10.16,1.4138,49577.627018,222633.9642,43587.939142,253227.472,229911.8027,5.1076965,49928447.97,46316762.07,18.16,21.36,MMR,NZL,4
2022-03-31,2022,18.640563921371047,12.425375947580697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,1
2022-06-30,2022,17.129776783019764,11.418184522013178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,2
2022-09-30,2022,15.591663221915752,10.39277548127717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,3
2022-12-31,2022,14.89,9.925,,,,,,,,,,,,,,,999999.0,99.26,19.85,281.67,985.83,54000000.0,5100000.0,,1158.243808,231054.0494,4298.1372241,62263.46626,62285.47113,53.7567875,738790000.0,492520000.0,,,1.577183333,47906.849039,228981.482,44620.679811,245845.23,236466.819,5.1317345,4348309999.999999,2898870000.0,,,MMR,NZL,4
2023-03-31,2023,14.89951968680032,9.931371443921474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,1
2023-06-30,2023,14.967433850654341,9.976825805556055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,2
2023-09-30,2023,15.155694811177918,10.102827235827741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,NZL,3
2023-12-31,2023,15.525,10.35,,,,,,,,,,,,,,,999999.0,103.5,20.7,292.6,1024.1,54000000.0,5100000.0,,1201.0140949,236937.2162,4376.8814889,65015.45381,63871.40228,54.1337975,1234700000.0,823130000.0,,,1.628433333,48838.145033,230431.6508,44546.482974,252631.7148,237964.3934,5.172836,4476610000.0,2984370000.0,,,MMR,NZL,4
2010-12-31,2010,5.98,3.9875,,,,,,,,,,,,,,,999999.0,39.87,7.97,80.2,120.3,54000000.0,400000.0,5.6348833333,1010.5341734,153346.0143,3127.9540515,49540.81334,41337.63841,49.024382,9202795.03,6633405.34,5.79,8.16,1.3635094737,34937.961369,26331.28644,67114.806949,13707.28026,12334.41748,0.392332,3344589.07,8983212.87,1.2,2.69,MMR,BRN,4
2011-03-31,2011,3.8340634967997884,2.5565156904842676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,BRN,1
2011-06-30,2011,2.0972687265512198,1.39839121002719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,BRN,2
2011-09-30,2011,0.9318753503852748,0.6213032847989386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,BRN,3
2011-12-31,2011,0.51,0.34,,,,,,,,,,,,,,,999999.0,3.4,0.68,66.63,99.95,54000000.0,400000.0,5.444108333,1213.6289871,161920.3297,3276.4249182,59977.32609,43649.02518,49.41982,12731375.26,8496129.33,4.45,8.63,1.25791302,46383.730453,27317.47695,68398.256209,18525.12853,12796.38068,0.3993885,6578067.06,12479651.6,1.62,4.1,MMR,BRN,4
2012-03-31,2012,0.7677073833999138,0.5119356896845567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,BRN,1
2012-06-30,2012,1.3926225684561029,0.928833214816126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,BRN,2
2012-09-30,2012,2.1708716779193837,1.4479552003195888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,BRN,3
2012-12-31,2012,2.8675,1.9125,,,,,,,,,,,,,,,999999.0,19.12,3.82,421.95,632.92,54000000.0,400000.0,640.65341667,1202.6658958,173793.4139,3487.2054619,59937.79664,46849.66435,49.837446,15889773.26,8602675.0,9.24,11.99,1.2495670165,46968.655021,27566.84226,67972.877417,19048.44334,12913.19137,0.4055565,7091004.52,13322471.33,1.57,2.88,MMR,BRN,4
2013-03-31,2013,3.4684173351168357,2.3129862392624565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,BRN,1
2013-06-30,2013,4.095711608400457,2.730910767802493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,BRN,2
2013-09-30,2013,4.672986568893487,3.1154768596015954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,BRN,3
2013-12-31,2013,5.115,3.41,,,,,,,,,,,,,,,999999.0,34.11,6.82,404.61,606.92,54000000.0,400000.0,933.5704564,1199.0956284,188437.2487,3749.0506486,60269.73288,50797.21755,50.2626575,19371503.38,10994957.89,5.02,7.95,1.25116567,44003.486413,26980.76333,65614.377678,18094.32162,12638.65324,0.411202,8411525.98,11208752.1,1.29,2.6,MMR,BRN,4
2014-03-31,2014,5.46043422223324,3.640267429803542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,BRN,1
2014-06-30,2014,5.781727127063535,3.8544648973714852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,BRN,2
2014-09-30,2014,6.019986453802034,4.013316816149126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,BRN,3
2014-12-31,2014,6.1125,4.075,,,,,,,,,,,,,,,999999.0,40.75,8.15,241.29,361.93,54000000.0,400000.0,984.3457476,1291.3198017,203495.1102,4015.1647875,65446.19692,54856.38033,50.6816335,23079599.53,24209688.65,1.91,7.88,1.267040123,41026.472074,26303.99066,63116.878468,17097.80275,12321.63126,0.4167505,6155924.88,10291549.67,0.07,2.67,MMR,BRN,4
2015-03-31,2015,5.380527284154677,3.587272214324824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,BRN,1
2015-06-30,2015,3.740853785412977,2.4947255832007342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,BRN,2
2015-09-30,2015,2.0715226267232536,1.3824174712159105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMR,BRN,3
2015-12-31,2015,1.31,0.875,,,,,,,,,,,,,,,999999.0,8.74,1.75,351.74,527.61,54000000.0,400000.0,1162.615329,1168.3013355,217725.1983,4261.6798484,59687.41177,58692.39939,51.0890555,23281788.61,13459657.83,2.19,8.22,1.374910845,30625.152299,26200.77808,62056.050297,12930.29149,12273.28318,0.4222115,5753928.35,6318887.29,0.09,2.65,MMR,BRN,4
